"TOA5","lab-cr3000","CR3000","9669","CR3000.Std.28.02","CPU:dust_sensor_eval.cr3","11175","dylos"
"TIMESTAMP","RECORD","dc1100_A_pm_small","dc1100_A_pm_large","dc1100_B_pm_small","dc1100_B_pm_large"
"TS","RN","counts/m^3","counts/m^3","counts/m^3","counts/m^3"
"","","Smp","Smp","Smp","Smp"
"2018-08-19 05:12:00",2104,632,62,617,13
"2018-08-19 05:13:00",2105,632,62,619,15
"2018-08-19 05:14:00",2106,632,62,602,14
"2018-08-19 05:15:00",2107,632,62,585,17
"2018-08-19 05:16:00",2108,632,62,625,17
"2018-08-19 05:17:00",2109,632,62,614,16
"2018-08-19 05:18:00",2110,632,62,592,17
"2018-08-19 05:19:00",2111,632,62,607,16
"2018-08-19 05:20:00",2112,632,62,597,14
"2018-08-19 05:21:00",2113,632,62,585,14
"2018-08-19 05:22:00",2114,632,62,563,14
"2018-08-19 05:23:00",2115,632,62,580,15
"2018-08-19 05:24:00",2116,632,62,566,17
"2018-08-19 05:25:00",2117,632,62,551,14
"2018-08-19 05:26:00",2118,632,62,546,14
"2018-08-19 05:27:00",2119,632,62,553,14
"2018-08-19 05:28:00",2120,632,62,551,17
"2018-08-19 05:29:00",2121,632,62,566,13
"2018-08-19 05:30:00",2122,632,62,549,12
"2018-08-19 05:31:00",2123,632,62,548,12
"2018-08-19 05:32:00",2124,632,62,550,14
"2018-08-19 05:33:00",2125,632,62,554,18
"2018-08-19 05:34:00",2126,632,62,546,15
"2018-08-19 05:35:00",2127,632,62,556,14
"2018-08-19 05:36:00",2128,632,62,"NAN","NAN"
"2018-08-19 05:37:00",2129,632,62,548,14
"2018-08-19 05:38:00",2130,632,62,533,11
"2018-08-19 05:39:00",2131,632,62,552,15
"2018-08-19 05:40:00",2132,632,62,543,12
"2018-08-19 05:41:00",2133,632,62,540,11
"2018-08-19 05:42:00",2134,632,62,566,14
"2018-08-19 05:43:00",2135,632,62,548,11
"2018-08-19 05:44:00",2136,632,62,543,14
"2018-08-19 05:45:00",2137,632,62,533,13
"2018-08-19 05:46:00",2138,632,62,550,14
"2018-08-19 05:47:00",2139,632,62,533,16
"2018-08-19 05:48:00",2140,632,62,531,15
"2018-08-19 05:49:00",2141,632,62,523,12
"2018-08-19 05:50:00",2142,632,62,514,16
"2018-08-19 05:51:00",2143,632,62,538,21
"2018-08-19 05:52:00",2144,632,62,515,18
"2018-08-19 05:53:00",2145,632,62,524,17
"2018-08-19 05:54:00",2146,632,62,546,20
"2018-08-19 05:55:00",2147,632,62,547,23
"2018-08-19 05:56:00",2148,632,62,553,21
"2018-08-19 05:57:00",2149,632,62,534,20
"2018-08-19 05:58:00",2150,632,62,547,22
"2018-08-19 05:59:00",2151,632,62,560,20
"2018-08-19 06:00:00",2152,632,62,565,23
"2018-08-19 06:01:00",2153,632,62,542,20
"2018-08-19 06:02:00",2154,632,62,548,21
"2018-08-19 06:03:00",2155,632,62,530,18
"2018-08-19 06:04:00",2156,632,62,533,22
"2018-08-19 06:05:00",2157,632,62,536,20
"2018-08-19 06:06:00",2158,632,62,536,21
"2018-08-19 06:07:00",2159,632,62,555,23
"2018-08-19 06:08:00",2160,632,62,560,22
"2018-08-19 06:09:00",2161,632,62,580,28
"2018-08-19 06:10:00",2162,632,62,599,27
"2018-08-19 06:11:00",2163,632,62,577,25
"2018-08-19 06:12:00",2164,632,62,564,27
"2018-08-19 06:13:00",2165,632,62,552,24
"2018-08-19 06:14:00",2166,632,62,537,22
"2018-08-19 06:15:00",2167,632,62,537,19
"2018-08-19 06:16:00",2168,632,62,527,22
"2018-08-19 06:17:00",2169,632,62,536,19
"2018-08-19 06:18:00",2170,632,62,535,21
"2018-08-19 06:19:00",2171,632,62,534,25
"2018-08-19 06:20:00",2172,632,62,519,23
"2018-08-19 06:21:00",2173,632,62,523,20
"2018-08-19 06:22:00",2174,632,62,519,21
"2018-08-19 06:23:00",2175,632,62,512,17
"2018-08-19 06:24:00",2176,632,62,505,16
"2018-08-19 06:25:00",2177,632,62,"NAN","NAN"
"2018-08-19 06:26:00",2178,632,62,489,22
"2018-08-19 06:27:00",2179,632,62,487,16
"2018-08-19 06:28:00",2180,632,62,472,15
"2018-08-19 06:29:00",2181,632,62,471,18
"2018-08-19 06:30:00",2182,632,62,478,18
"2018-08-19 06:31:00",2183,632,62,462,17
"2018-08-19 06:32:00",2184,632,62,475,21
"2018-08-19 06:33:00",2185,632,62,478,14
"2018-08-19 06:34:00",2186,632,62,438,14
"2018-08-19 06:35:00",2187,632,62,467,17
"2018-08-19 06:36:00",2188,632,62,454,13
"2018-08-19 06:37:00",2189,632,62,437,15
"2018-08-19 06:38:00",2190,632,62,449,17
"2018-08-19 06:39:00",2191,632,62,421,14
"2018-08-19 06:40:00",2192,632,62,432,14
"2018-08-19 06:41:00",2193,632,62,428,17
"2018-08-19 06:42:00",2194,632,62,424,14
"2018-08-19 06:43:00",2195,632,62,432,15
"2018-08-19 06:44:00",2196,632,62,417,12
"2018-08-19 06:45:00",2197,632,62,418,16
"2018-08-19 06:46:00",2198,632,62,438,15
"2018-08-19 06:47:00",2199,632,62,411,13
"2018-08-19 06:48:00",2200,632,62,427,15
"2018-08-19 06:49:00",2201,632,62,424,14
"2018-08-19 06:50:00",2202,632,62,432,16
"2018-08-19 06:51:00",2203,632,62,435,15
"2018-08-19 06:52:00",2204,632,62,431,14
"2018-08-19 06:53:00",2205,632,62,428,15
"2018-08-19 06:54:00",2206,632,62,417,18
"2018-08-19 06:55:00",2207,632,62,434,15
"2018-08-19 06:56:00",2208,632,62,447,21
"2018-08-19 06:57:00",2209,632,62,425,14
"2018-08-19 06:58:00",2210,632,62,437,20
"2018-08-19 06:59:00",2211,632,62,425,19
"2018-08-19 07:00:00",2212,632,62,448,20
"2018-08-19 07:01:00",2213,632,62,427,20
"2018-08-19 07:02:00",2214,632,62,441,21
"2018-08-19 07:03:00",2215,632,62,433,17
"2018-08-19 07:04:00",2216,632,62,435,18
"2018-08-19 07:05:00",2217,632,62,435,18
"2018-08-19 07:06:00",2218,632,62,450,23
"2018-08-19 07:07:00",2219,632,62,456,23
"2018-08-19 07:08:00",2220,632,62,433,19
"2018-08-19 07:09:00",2221,632,62,460,25
"2018-08-19 07:10:00",2222,632,62,446,23
"2018-08-19 07:11:00",2223,632,62,460,24
"2018-08-19 07:12:00",2224,632,62,448,21
"2018-08-19 07:13:00",2225,632,62,424,18
"2018-08-19 07:14:00",2226,632,62,"NAN","NAN"
"2018-08-19 07:15:00",2227,632,62,425,20
"2018-08-19 07:16:00",2228,632,62,392,17
"2018-08-19 07:17:00",2229,632,62,395,16
"2018-08-19 07:18:00",2230,632,62,396,15
"2018-08-19 07:19:00",2231,632,62,373,13
"2018-08-19 07:20:00",2232,632,62,351,15
"2018-08-19 07:21:00",2233,632,62,363,13
"2018-08-19 07:22:00",2234,632,62,348,13
"2018-08-19 07:23:00",2235,632,62,360,11
"2018-08-19 07:24:00",2236,632,62,362,13
"2018-08-19 07:25:00",2237,632,62,347,12
"2018-08-19 07:26:00",2238,632,62,361,17
"2018-08-19 07:27:00",2239,632,62,365,15
"2018-08-19 07:28:00",2240,632,62,342,13
"2018-08-19 07:29:00",2241,632,62,357,11
"2018-08-19 07:30:00",2242,632,62,333,13
"2018-08-19 07:31:00",2243,632,62,334,13
"2018-08-19 07:32:00",2244,632,62,339,13
"2018-08-19 07:33:00",2245,632,62,346,15
"2018-08-19 07:34:00",2246,632,62,365,20
"2018-08-19 07:35:00",2247,632,62,376,15
"2018-08-19 07:36:00",2248,632,62,349,14
"2018-08-19 07:37:00",2249,632,62,349,13
"2018-08-19 07:38:00",2250,632,62,345,15
"2018-08-19 07:39:00",2251,632,62,327,18
"2018-08-19 07:40:00",2252,632,62,325,16
"2018-08-19 07:41:00",2253,632,62,310,13
"2018-08-19 07:42:00",2254,632,62,295,12
"2018-08-19 07:43:00",2255,632,62,303,10
"2018-08-19 07:44:00",2256,632,62,309,11
"2018-08-19 07:45:00",2257,632,62,283,11
"2018-08-19 07:46:00",2258,632,62,277,8
"2018-08-19 07:47:00",2259,632,62,269,9
"2018-08-19 07:48:00",2260,632,62,270,9
"2018-08-19 07:49:00",2261,632,62,281,9
"2018-08-19 07:50:00",2262,632,62,275,10
"2018-08-19 07:51:00",2263,632,62,275,11
"2018-08-19 07:52:00",2264,632,62,269,9
"2018-08-19 07:53:00",2265,632,62,284,11
"2018-08-19 07:54:00",2266,632,62,283,11
"2018-08-19 07:55:00",2267,632,62,267,16
"2018-08-19 07:56:00",2268,632,62,271,12
"2018-08-19 07:57:00",2269,632,62,283,10
"2018-08-19 07:58:00",2270,632,62,270,10
"2018-08-19 07:59:00",2271,632,62,259,7
"2018-08-19 08:00:00",2272,632,62,250,10
"2018-08-19 08:01:00",2273,632,62,251,10
"2018-08-19 08:02:00",2274,632,62,265,13
"2018-08-19 08:03:00",2275,632,62,262,13
"2018-08-19 08:04:00",2276,632,62,262,13
"2018-08-19 08:05:00",2277,632,62,"NAN","NAN"
"2018-08-19 08:06:00",2278,632,62,248,9
"2018-08-19 08:07:00",2279,632,62,254,12
"2018-08-19 08:08:00",2280,632,62,246,10
"2018-08-19 08:09:00",2281,632,62,232,10
"2018-08-19 08:10:00",2282,632,62,247,9
"2018-08-19 08:11:00",2283,632,62,227,10
"2018-08-19 08:12:00",2284,632,62,237,9
"2018-08-19 08:13:00",2285,632,62,231,8
"2018-08-19 08:14:00",2286,632,62,256,10
"2018-08-19 08:15:00",2287,632,62,243,8
"2018-08-19 08:16:00",2288,632,62,243,9
"2018-08-19 08:17:00",2289,632,62,240,8
"2018-08-19 08:18:00",2290,632,62,225,8
"2018-08-19 08:19:00",2291,632,62,239,11
"2018-08-19 08:20:00",2292,632,62,246,14
"2018-08-19 08:21:00",2293,632,62,239,9
"2018-08-19 08:22:00",2294,632,62,229,8
"2018-08-19 08:23:00",2295,632,62,246,9
"2018-08-19 08:24:00",2296,632,62,242,8
"2018-08-19 08:25:00",2297,632,62,251,12
"2018-08-19 08:26:00",2298,632,62,252,15
"2018-08-19 08:27:00",2299,632,62,239,11
"2018-08-19 08:28:00",2300,632,62,248,12
"2018-08-19 08:29:00",2301,632,62,242,13
"2018-08-19 08:30:00",2302,632,62,240,10
"2018-08-19 08:31:00",2303,632,62,239,13
"2018-08-19 08:32:00",2304,632,62,247,9
"2018-08-19 08:33:00",2305,632,62,251,9
"2018-08-19 08:34:00",2306,632,62,260,15
"2018-08-19 08:35:00",2307,632,62,249,13
"2018-08-19 08:36:00",2308,632,62,237,11
"2018-08-19 08:37:00",2309,632,62,251,14
"2018-08-19 08:38:00",2310,632,62,252,15
"2018-08-19 08:39:00",2311,632,62,251,12
"2018-08-19 08:40:00",2312,632,62,246,14
"2018-08-19 08:41:00",2313,632,62,255,15
"2018-08-19 08:42:00",2314,632,62,260,22
"2018-08-19 08:43:00",2315,632,62,244,17
"2018-08-19 08:44:00",2316,632,62,220,10
"2018-08-19 08:45:00",2317,632,62,215,13
"2018-08-19 08:46:00",2318,632,62,222,10
"2018-08-19 08:47:00",2319,632,62,231,13
"2018-08-19 08:48:00",2320,632,62,210,10
"2018-08-19 08:49:00",2321,632,62,229,12
"2018-08-19 08:50:00",2322,632,62,229,12
"2018-08-19 08:51:00",2323,632,62,236,15
"2018-08-19 08:52:00",2324,632,62,232,13
"2018-08-19 08:53:00",2325,632,62,241,13
"2018-08-19 08:54:00",2326,632,62,243,14
"2018-08-19 08:55:00",2327,632,62,244,11
"2018-08-19 08:56:00",2328,632,62,237,13
"2018-08-19 08:57:00",2329,632,62,255,15
"2018-08-19 08:58:00",2330,632,62,240,14
"2018-08-19 08:59:00",2331,632,62,"NAN","NAN"
"2018-08-19 09:00:00",2332,632,62,245,11
"2018-08-19 09:01:00",2333,632,62,249,12
"2018-08-19 09:02:00",2334,632,62,252,15
"2018-08-19 09:03:00",2335,632,62,244,14
"2018-08-19 09:04:00",2336,632,62,235,13
"2018-08-19 09:05:00",2337,632,62,237,12
"2018-08-19 09:06:00",2338,632,62,236,11
"2018-08-19 09:07:00",2339,632,62,241,11
"2018-08-19 09:08:00",2340,632,62,229,12
"2018-08-19 09:09:00",2341,632,62,237,17
"2018-08-19 09:10:00",2342,632,62,223,13
"2018-08-19 09:11:00",2343,632,62,216,13
"2018-08-19 09:12:00",2344,632,62,222,10
"2018-08-19 09:13:00",2345,632,62,221,11
"2018-08-19 09:14:00",2346,632,62,223,13
"2018-08-19 09:15:00",2347,632,62,218,12
"2018-08-19 09:16:00",2348,632,62,232,11
"2018-08-19 09:17:00",2349,632,62,220,13
"2018-08-19 09:18:00",2350,632,62,207,12
"2018-08-19 09:19:00",2351,632,62,203,9
"2018-08-19 09:20:00",2352,632,62,204,13
"2018-08-19 09:21:00",2353,632,62,207,11
"2018-08-19 09:22:00",2354,632,62,208,13
"2018-08-19 09:23:00",2355,632,62,205,12
"2018-08-19 09:24:00",2356,632,62,216,12
"2018-08-19 09:25:00",2357,632,62,199,11
"2018-08-19 09:26:00",2358,632,62,197,12
"2018-08-19 09:27:00",2359,632,62,188,9
"2018-08-19 09:28:00",2360,632,62,202,7
"2018-08-19 09:29:00",2361,632,62,204,11
"2018-08-19 09:30:00",2362,632,62,195,7
"2018-08-19 09:31:00",2363,632,62,185,9
"2018-08-19 09:32:00",2364,632,62,190,9
"2018-08-19 09:33:00",2365,632,62,196,10
"2018-08-19 09:34:00",2366,632,62,186,9
"2018-08-19 09:35:00",2367,632,62,186,10
"2018-08-19 09:36:00",2368,632,62,191,10
"2018-08-19 09:37:00",2369,632,62,188,8
"2018-08-19 09:38:00",2370,632,62,198,11
"2018-08-19 09:39:00",2371,632,62,195,11
"2018-08-19 09:40:00",2372,632,62,193,10
"2018-08-19 09:41:00",2373,632,62,189,11
"2018-08-19 09:42:00",2374,632,62,186,12
"2018-08-19 09:43:00",2375,632,62,198,11
"2018-08-19 09:44:00",2376,632,62,177,10
"2018-08-19 09:45:00",2377,632,62,191,11
"2018-08-19 09:46:00",2378,632,62,196,9
"2018-08-19 09:47:00",2379,632,62,181,11
"2018-08-19 09:48:00",2380,632,62,172,10
"2018-08-19 09:49:00",2381,632,62,175,9
"2018-08-19 09:50:00",2382,632,62,184,8
"2018-08-19 09:51:00",2383,632,62,184,9
"2018-08-19 09:52:00",2384,632,62,195,9
"2018-08-19 09:53:00",2385,632,62,186,8
"2018-08-19 09:54:00",2386,632,62,187,8
"2018-08-19 09:55:00",2387,632,62,177,9
"2018-08-19 09:56:00",2388,632,62,"NAN","NAN"
"2018-08-19 09:57:00",2389,632,62,185,10
"2018-08-19 09:58:00",2390,632,62,184,9
"2018-08-19 09:59:00",2391,632,62,189,10
"2018-08-19 10:00:00",2392,632,62,196,11
"2018-08-19 10:01:00",2393,632,62,209,9
"2018-08-19 10:02:00",2394,632,62,223,12
"2018-08-19 10:03:00",2395,632,62,223,13
"2018-08-19 10:04:00",2396,632,62,215,11
"2018-08-19 10:05:00",2397,632,62,200,12
"2018-08-19 10:06:00",2398,632,62,191,11
"2018-08-19 10:07:00",2399,632,62,183,10
"2018-08-19 10:08:00",2400,632,62,183,11
"2018-08-19 10:09:00",2401,632,62,190,9
"2018-08-19 10:10:00",2402,632,62,188,9
"2018-08-19 10:11:00",2403,632,62,175,8
"2018-08-19 10:12:00",2404,632,62,187,9
"2018-08-19 10:13:00",2405,632,62,182,9
"2018-08-19 10:14:00",2406,632,62,179,10
"2018-08-19 10:15:00",2407,632,62,187,11
"2018-08-19 10:16:00",2408,632,62,199,10
"2018-08-19 10:17:00",2409,632,62,194,10
"2018-08-19 10:18:00",2410,632,62,184,12
"2018-08-19 10:19:00",2411,632,62,190,10
"2018-08-19 10:20:00",2412,632,62,194,9
"2018-08-19 10:21:00",2413,632,62,196,12
"2018-08-19 10:22:00",2414,632,62,197,12
"2018-08-19 10:23:00",2415,632,62,190,11
"2018-08-19 10:24:00",2416,632,62,180,8
"2018-08-19 10:25:00",2417,632,62,188,9
"2018-08-19 10:26:00",2418,632,62,174,8
"2018-08-19 10:27:00",2419,632,62,189,9
"2018-08-19 10:28:00",2420,632,62,189,9
"2018-08-19 10:29:00",2421,632,62,183,10
"2018-08-19 10:30:00",2422,632,62,185,10
"2018-08-19 10:31:00",2423,632,62,192,11
"2018-08-19 10:32:00",2424,632,62,180,11
"2018-08-19 10:33:00",2425,632,62,186,9
"2018-08-19 10:34:00",2426,632,62,183,8
"2018-08-19 10:35:00",2427,632,62,180,10
"2018-08-19 10:36:00",2428,632,62,193,9
"2018-08-19 10:37:00",2429,632,62,182,9
"2018-08-19 10:38:00",2430,632,62,187,8
"2018-08-19 10:39:00",2431,632,62,189,9
"2018-08-19 10:40:00",2432,632,62,181,11
"2018-08-19 10:41:00",2433,632,62,175,7
"2018-08-19 10:42:00",2434,632,62,183,9
"2018-08-19 10:43:00",2435,632,62,178,10
"2018-08-19 10:44:00",2436,632,62,189,11
"2018-08-19 10:45:00",2437,632,62,181,9
"2018-08-19 10:46:00",2438,632,62,183,7
"2018-08-19 10:47:00",2439,632,62,187,9
"2018-08-19 10:48:00",2440,632,62,182,10
"2018-08-19 10:49:00",2441,632,62,183,11
"2018-08-19 10:50:00",2442,632,62,176,9
"2018-08-19 10:51:00",2443,632,62,184,9
"2018-08-19 10:52:00",2444,632,62,179,9
"2018-08-19 10:53:00",2445,632,62,"NAN","NAN"
"2018-08-19 10:54:00",2446,632,62,181,10
"2018-08-19 10:55:00",2447,632,62,186,8
"2018-08-19 10:56:00",2448,632,62,188,11
"2018-08-19 10:57:00",2449,632,62,177,10
"2018-08-19 10:58:00",2450,632,62,184,12
"2018-08-19 10:59:00",2451,632,62,185,8
"2018-08-19 11:00:00",2452,632,62,199,11
"2018-08-19 11:01:00",2453,632,62,199,10
"2018-08-19 11:02:00",2454,632,62,206,10
"2018-08-19 11:03:00",2455,632,62,178,9
"2018-08-19 11:04:00",2456,632,62,194,10
"2018-08-19 11:05:00",2457,632,62,193,8
"2018-08-19 11:06:00",2458,632,62,184,10
"2018-08-19 11:07:00",2459,632,62,202,12
"2018-08-19 11:08:00",2460,632,62,194,10
"2018-08-19 11:09:00",2461,632,62,195,9
"2018-08-19 11:10:00",2462,632,62,211,13
"2018-08-19 11:11:00",2463,632,62,201,11
"2018-08-19 11:12:00",2464,632,62,194,8
"2018-08-19 11:13:00",2465,632,62,196,12
"2018-08-19 11:14:00",2466,632,62,196,12
"2018-08-19 11:15:00",2467,632,62,192,9
"2018-08-19 11:16:00",2468,632,62,197,12
"2018-08-19 11:17:00",2469,632,62,187,11
"2018-08-19 11:18:00",2470,632,62,209,11
"2018-08-19 11:19:00",2471,632,62,200,11
"2018-08-19 11:20:00",2472,632,62,196,10
"2018-08-19 11:21:00",2473,632,62,196,11
"2018-08-19 11:22:00",2474,632,62,211,13
"2018-08-19 11:23:00",2475,632,62,210,12
"2018-08-19 11:24:00",2476,632,62,214,12
"2018-08-19 11:25:00",2477,632,62,209,13
"2018-08-19 11:26:00",2478,632,62,199,13
"2018-08-19 11:27:00",2479,632,62,209,12
"2018-08-19 11:28:00",2480,632,62,204,11
"2018-08-19 11:29:00",2481,632,62,208,12
"2018-08-19 11:30:00",2482,632,62,203,11
"2018-08-19 11:31:00",2483,632,62,210,9
"2018-08-19 11:32:00",2484,632,62,211,12
"2018-08-19 11:33:00",2485,632,62,198,11
"2018-08-19 11:34:00",2486,632,62,202,11
"2018-08-19 11:35:00",2487,632,62,199,12
"2018-08-19 11:36:00",2488,632,62,182,11
"2018-08-19 11:37:00",2489,632,62,172,11
"2018-08-19 11:38:00",2490,632,62,199,14
"2018-08-19 11:39:00",2491,632,62,189,10
"2018-08-19 11:40:00",2492,632,62,180,10
"2018-08-19 11:41:00",2493,632,62,183,10
"2018-08-19 11:42:00",2494,632,62,193,10
"2018-08-19 11:43:00",2495,632,62,192,11
"2018-08-19 11:44:00",2496,632,62,179,10
"2018-08-19 11:45:00",2497,632,62,178,11
"2018-08-19 11:46:00",2498,632,62,179,12
"2018-08-19 11:47:00",2499,632,62,178,12
"2018-08-19 11:48:00",2500,632,62,176,12
"2018-08-19 11:49:00",2501,632,62,193,12
"2018-08-19 11:50:00",2502,632,62,198,13
"2018-08-19 11:51:00",2503,632,62,196,12
"2018-08-19 11:52:00",2504,632,62,196,12
"2018-08-19 11:53:00",2505,632,62,"NAN","NAN"
"2018-08-19 11:54:00",2506,632,62,183,10
"2018-08-19 11:55:00",2507,632,62,190,12
"2018-08-19 11:56:00",2508,632,62,195,10
"2018-08-19 11:57:00",2509,632,62,199,12
"2018-08-19 11:58:00",2510,632,62,200,11
"2018-08-19 11:59:00",2511,632,62,197,10
"2018-08-19 12:00:00",2512,632,62,192,11
"2018-08-19 12:01:00",2513,632,62,198,11
"2018-08-19 12:02:00",2514,632,62,199,14
"2018-08-19 12:03:00",2515,632,62,209,12
"2018-08-19 12:04:00",2516,632,62,193,11
"2018-08-19 12:05:00",2517,632,62,197,11
"2018-08-19 12:06:00",2518,632,62,198,13
"2018-08-19 12:07:00",2519,632,62,194,9
"2018-08-19 12:08:00",2520,632,62,190,10
"2018-08-19 12:09:00",2521,632,62,193,14
"2018-08-19 12:10:00",2522,632,62,192,11
"2018-08-19 12:11:00",2523,632,62,210,14
"2018-08-19 12:12:00",2524,632,62,195,10
"2018-08-19 12:13:00",2525,632,62,208,14
"2018-08-19 12:14:00",2526,632,62,198,11
"2018-08-19 12:15:00",2527,632,62,206,13
"2018-08-19 12:16:00",2528,632,62,194,11
"2018-08-19 12:17:00",2529,632,62,206,12
"2018-08-19 12:18:00",2530,632,62,206,12
"2018-08-19 12:19:00",2531,632,62,202,12
"2018-08-19 12:20:00",2532,632,62,204,13
"2018-08-19 12:21:00",2533,632,62,198,11
"2018-08-19 12:22:00",2534,632,62,206,14
"2018-08-19 12:23:00",2535,632,62,202,13
"2018-08-19 12:24:00",2536,632,62,191,10
"2018-08-19 12:25:00",2537,632,62,197,12
"2018-08-19 12:26:00",2538,632,62,186,10
"2018-08-19 12:27:00",2539,632,62,189,10
"2018-08-19 12:28:00",2540,632,62,191,11
"2018-08-19 12:29:00",2541,632,62,196,14
"2018-08-19 12:30:00",2542,632,62,191,11
"2018-08-19 12:31:00",2543,632,62,191,12
"2018-08-19 12:32:00",2544,632,62,197,13
"2018-08-19 12:33:00",2545,632,62,209,13
"2018-08-19 12:34:00",2546,632,62,205,12
"2018-08-19 12:35:00",2547,632,62,204,14
"2018-08-19 12:36:00",2548,632,62,202,12
"2018-08-19 12:37:00",2549,632,62,199,11
"2018-08-19 12:38:00",2550,632,62,212,13
"2018-08-19 12:39:00",2551,632,62,206,13
"2018-08-19 12:40:00",2552,632,62,214,15
"2018-08-19 12:41:00",2553,632,62,221,16
"2018-08-19 12:42:00",2554,632,62,211,14
"2018-08-19 12:43:00",2555,632,62,222,16
"2018-08-19 12:44:00",2556,632,62,214,14
"2018-08-19 12:45:00",2557,632,62,217,14
"2018-08-19 12:46:00",2558,632,62,212,13
"2018-08-19 12:47:00",2559,632,62,207,14
"2018-08-19 12:48:00",2560,632,62,220,13
"2018-08-19 12:49:00",2561,632,62,209,15
"2018-08-19 12:50:00",2562,632,62,216,14
"2018-08-19 12:51:00",2563,632,62,204,11
"2018-08-19 12:52:00",2564,632,62,207,17
"2018-08-19 12:53:00",2565,632,62,"NAN","NAN"
"2018-08-19 12:54:00",2566,632,62,214,16
"2018-08-19 12:55:00",2567,632,62,200,13
"2018-08-19 12:56:00",2568,632,62,209,14
"2018-08-19 12:57:00",2569,632,62,203,14
"2018-08-19 12:58:00",2570,632,62,206,15
"2018-08-19 12:59:00",2571,632,62,205,12
"2018-08-19 13:00:00",2572,632,62,204,12
"2018-08-19 13:01:00",2573,632,62,190,13
"2018-08-19 13:02:00",2574,632,62,194,12
"2018-08-19 13:03:00",2575,632,62,178,14
"2018-08-19 13:04:00",2576,632,62,182,13
"2018-08-19 13:05:00",2577,632,62,176,12
"2018-08-19 13:06:00",2578,632,62,176,12
"2018-08-19 13:07:00",2579,632,62,177,10
"2018-08-19 13:08:00",2580,632,62,190,13
"2018-08-19 13:09:00",2581,632,62,185,12
"2018-08-19 13:10:00",2582,632,62,188,11
"2018-08-19 13:11:00",2583,632,62,179,12
"2018-08-19 13:12:00",2584,632,62,185,11
"2018-08-19 13:13:00",2585,632,62,182,13
"2018-08-19 13:14:00",2586,632,62,195,14
"2018-08-19 13:15:00",2587,632,62,197,13
"2018-08-19 13:16:00",2588,632,62,176,14
"2018-08-19 13:17:00",2589,632,62,184,12
"2018-08-19 13:18:00",2590,632,62,190,13
"2018-08-19 13:19:00",2591,632,62,183,9
"2018-08-19 13:20:00",2592,632,62,170,11
"2018-08-19 13:21:00",2593,632,62,172,11
"2018-08-19 13:22:00",2594,632,62,175,12
"2018-08-19 13:23:00",2595,632,62,170,13
"2018-08-19 13:24:00",2596,632,62,157,10
"2018-08-19 13:25:00",2597,632,62,165,9
"2018-08-19 13:26:00",2598,632,62,177,13
"2018-08-19 13:27:00",2599,632,62,179,10
"2018-08-19 13:28:00",2600,632,62,168,12
"2018-08-19 13:29:00",2601,632,62,170,14
"2018-08-19 13:30:00",2602,632,62,162,11
"2018-08-19 13:31:00",2603,632,62,160,10
"2018-08-19 13:32:00",2604,632,62,160,10
"2018-08-19 13:33:00",2605,632,62,172,9
"2018-08-19 13:34:00",2606,632,62,167,11
"2018-08-19 13:35:00",2607,632,62,162,12
"2018-08-19 13:36:00",2608,632,62,169,12
"2018-08-19 13:37:00",2609,632,62,164,14
"2018-08-19 13:38:00",2610,632,62,166,12
"2018-08-19 13:39:00",2611,632,62,157,10
"2018-08-19 13:40:00",2612,632,62,159,12
"2018-08-19 13:41:00",2613,632,62,157,10
"2018-08-19 13:42:00",2614,632,62,157,9
"2018-08-19 13:43:00",2615,632,62,150,9
"2018-08-19 13:44:00",2616,632,62,156,12
"2018-08-19 13:45:00",2617,632,62,153,9
"2018-08-19 13:46:00",2618,632,62,164,8
"2018-08-19 13:47:00",2619,632,62,159,11
"2018-08-19 13:48:00",2620,632,62,164,10
"2018-08-19 13:49:00",2621,632,62,165,10
"2018-08-19 13:50:00",2622,632,62,167,9
"2018-08-19 13:51:00",2623,632,62,158,10
"2018-08-19 13:52:00",2624,632,62,159,9
"2018-08-19 13:53:00",2625,632,62,164,12
"2018-08-19 13:54:00",2626,632,62,"NAN","NAN"
"2018-08-19 13:55:00",2627,632,62,159,11
"2018-08-19 13:56:00",2628,632,62,164,10
"2018-08-19 13:57:00",2629,632,62,160,13
"2018-08-19 13:58:00",2630,632,62,161,10
"2018-08-19 13:59:00",2631,632,62,157,9
"2018-08-19 14:00:00",2632,632,62,165,11
"2018-08-19 14:01:00",2633,632,62,168,10
"2018-08-19 14:02:00",2634,632,62,169,10
"2018-08-19 14:03:00",2635,632,62,165,13
"2018-08-19 14:04:00",2636,632,62,161,12
"2018-08-19 14:05:00",2637,632,62,156,11
"2018-08-19 14:06:00",2638,632,62,149,11
"2018-08-19 14:07:00",2639,632,62,167,13
"2018-08-19 14:08:00",2640,632,62,157,9
"2018-08-19 14:09:00",2641,632,62,160,12
"2018-08-19 14:10:00",2642,632,62,166,10
"2018-08-19 14:11:00",2643,632,62,165,11
"2018-08-19 14:12:00",2644,632,62,149,9
"2018-08-19 14:13:00",2645,632,62,153,14
"2018-08-19 14:14:00",2646,632,62,153,10
"2018-08-19 14:15:00",2647,632,62,147,9
"2018-08-19 14:16:00",2648,632,62,152,9
"2018-08-19 14:17:00",2649,632,62,153,10
"2018-08-19 14:18:00",2650,632,62,154,10
"2018-08-19 14:19:00",2651,632,62,150,8
"2018-08-19 14:20:00",2652,632,62,155,12
"2018-08-19 14:21:00",2653,632,62,145,10
