Instrument Name,DustTrak II
Model Number,8530
Serial Number,8530150710
Firmware Version,3.5
Calibration Date,2017/05/02
Test Name,IAQ_OUTDOOR_027
Test Start Time,10:51:04
Test Start Date,2018/08/20
Test Length [D:H:M],2:22:8
Test Interval [M:S],2:0
Mass Average [mg/m3],0.041
Mass Minimum [mg/m3],0.014
Mass Maximum [mg/m3],0.360
Mass TWA [mg/m3],0.120
Photometric User Cal,0.38
Flow User Cal,0.00
Errors,
Number of Samples,2104

Elapsed Time [s],Mass [mg/m3],Alarms,Errors
168600,0.016,,
168720,0.017,,
168840,0.017,,
168960,0.017,,
169080,0.017,,
169200,0.017,,
169320,0.017,,
169440,0.017,,
169560,0.017,,
169680,0.017,,
169800,0.018,,
169920,0.018,,
170040,0.017,,
170160,0.018,,
170280,0.018,,
170400,0.018,,
170520,0.018,,
170640,0.018,,
170760,0.018,,
170880,0.018,,
171000,0.018,,
171120,0.018,,
171240,0.018,,
171360,0.018,,
171480,0.018,,
171600,0.020,,
171720,0.018,,
171840,0.018,,
171960,0.018,,
172080,0.018,,
172200,0.018,,
172320,0.019,,
172440,0.019,,
172560,0.019,,
172680,0.019,,
172800,0.019,,
172920,0.021,,
173040,0.022,,
173160,0.023,,
173280,0.023,,
173400,0.023,,
173520,0.023,,
173640,0.023,,
173760,0.024,,
173880,0.024,,
174000,0.024,,
174120,0.025,,
174240,0.024,,
174360,0.026,,
174480,0.025,,
174600,0.026,,
174720,0.027,,
174840,0.028,,
174960,0.029,,
175080,0.027,,
175200,0.027,,
175320,0.027,,
175440,0.027,,
175560,0.028,,
175680,0.029,,
175800,0.028,,
175920,0.029,,
176040,0.030,,
176160,0.029,,
176280,0.030,,
176400,0.029,,
176520,0.029,,
176640,0.029,,
176760,0.030,,
176880,0.030,,
177000,0.031,,
177120,0.031,,
177240,0.033,,
177360,0.033,,
177480,0.033,,
177600,0.033,,
177720,0.034,,
177840,0.034,,
177960,0.034,,
178080,0.036,,
178200,0.037,,
178320,0.037,,
178440,0.034,,
178560,0.034,,
178680,0.035,,
178800,0.035,,
178920,0.036,,
179040,0.036,,
179160,0.036,,
179280,0.036,,
179400,0.037,,
179520,0.037,,
179640,0.038,,
179760,0.039,,
179880,0.040,,
180000,0.041,,
180120,0.042,,
180240,0.042,,
180360,0.038,,
180480,0.037,,
180600,0.038,,
180720,0.039,,
180840,0.039,,
180960,0.038,,
181080,0.039,,
181200,0.040,,
181320,0.039,,
181440,0.038,,
181560,0.038,,
181680,0.038,,
181800,0.038,,
181920,0.037,,
182040,0.037,,
182160,0.038,,
182280,0.038,,
182400,0.038,,
182520,0.038,,
182640,0.038,,
182760,0.039,,
182880,0.039,,
183000,0.039,,
183120,0.040,,
183240,0.041,,
183360,0.040,,
183480,0.040,,
183600,0.040,,
183720,0.040,,
183840,0.040,,
183960,0.039,,
184080,0.039,,
184200,0.038,,
184320,0.034,,
184440,0.033,,
184560,0.033,,
184680,0.034,,
184800,0.033,,
184920,0.033,,
185040,0.033,,
185160,0.033,,
185280,0.033,,
185400,0.033,,
185520,0.031,,
185640,0.031,,
185760,0.031,,
185880,0.031,,
186000,0.031,,
186120,0.031,,
186240,0.031,,
186360,0.031,,
186480,0.031,,
186600,0.031,,
186720,0.031,,
186840,0.031,,
186960,0.030,,
187080,0.030,,
187200,0.030,,
187320,0.030,,
187440,0.030,,
187560,0.031,,
187680,0.031,,
187800,0.030,,
187920,0.031,,
188040,0.031,,
188160,0.031,,
188280,0.032,,
188400,0.032,,
188520,0.032,,
188640,0.032,,
188760,0.032,,
188880,0.032,,
189000,0.032,,
189120,0.031,,
189240,0.031,,
189360,0.031,,
189480,0.031,,
189600,0.030,,
189720,0.030,,
189840,0.030,,
189960,0.031,,
190080,0.031,,
190200,0.032,,
190320,0.033,,
190440,0.033,,
190560,0.032,,
190680,0.032,,
190800,0.033,,
190920,0.033,,
191040,0.034,,
191160,0.034,,
191280,0.034,,
191400,0.034,,
191520,0.036,,
191640,0.037,,
191760,0.038,,
191880,0.038,,
192000,0.038,,
192120,0.039,,
192240,0.039,,
192360,0.038,,
192480,0.039,,
192600,0.039,,
192720,0.039,,
192840,0.039,,
192960,0.039,,
193080,0.039,,
193200,0.039,,
193320,0.039,,
193440,0.039,,
193560,0.039,,
193680,0.039,,
193800,0.038,,
193920,0.039,,
194040,0.039,,
194160,0.038,,
194280,0.038,,
194400,0.038,,
194520,0.038,,
194640,0.038,,
194760,0.038,,
194880,0.039,,
195000,0.039,,
195120,0.038,,
195240,0.038,,
195360,0.038,,
195480,0.038,,
195600,0.038,,
195720,0.038,,
195840,0.039,,
195960,0.040,,
196080,0.040,,
196200,0.041,,
196320,0.040,,
196440,0.040,,
196560,0.040,,
196680,0.039,,
196800,0.039,,
196920,0.039,,
197040,0.039,,
197160,0.039,,
197280,0.039,,
197400,0.040,,
197520,0.040,,
197640,0.040,,
197760,0.040,,
197880,0.040,,
198000,0.040,,
198120,0.040,,
198240,0.040,,
198360,0.040,,
198480,0.040,,
198600,0.040,,
198720,0.040,,
198840,0.040,,
198960,0.040,,
199080,0.040,,
199200,0.040,,
199320,0.040,,
199440,0.040,,
199560,0.041,,
199680,0.041,,
199800,0.041,,
199920,0.041,,
200040,0.041,,
200160,0.041,,
200280,0.041,,
200400,0.042,,
200520,0.041,,
200640,0.042,,
200760,0.042,,
200880,0.042,,
201000,0.042,,
201120,0.042,,
201240,0.043,,
201360,0.042,,
201480,0.042,,
201600,0.043,,
201720,0.043,,
201840,0.043,,
201960,0.043,,
202080,0.043,,
202200,0.043,,
202320,0.043,,
202440,0.044,,
202560,0.043,,
202680,0.043,,
202800,0.044,,
202920,0.044,,
203040,0.043,,
203160,0.044,,
203280,0.044,,
203400,0.044,,
203520,0.044,,
203640,0.044,,
203760,0.044,,
203880,0.044,,
204000,0.044,,
204120,0.044,,
204240,0.044,,
204360,0.044,,
204480,0.044,,
204600,0.044,,
204720,0.044,,
204840,0.044,,
204960,0.044,,
205080,0.045,,
205200,0.045,,
205320,0.045,,
205440,0.045,,
205560,0.045,,
205680,0.045,,
205800,0.045,,
205920,0.045,,
206040,0.045,,
206160,0.045,,
206280,0.045,,
206400,0.046,,
206520,0.045,,
206640,0.045,,
206760,0.046,,
206880,0.046,,
207000,0.045,,
207120,0.046,,
207240,0.046,,
207360,0.046,,
207480,0.046,,
207600,0.046,,
207720,0.046,,
207840,0.046,,
207960,0.046,,
208080,0.046,,
208200,0.046,,
208320,0.047,,
208440,0.047,,
208560,0.046,,
208680,0.047,,
208800,0.047,,
208920,0.047,,
209040,0.047,,
209160,0.047,,
209280,0.046,,
209400,0.047,,
209520,0.046,,
209640,0.047,,
209760,0.047,,
209880,0.047,,
210000,0.047,,
210120,0.046,,
210240,0.046,,
210360,0.046,,
210480,0.046,,
210600,0.046,,
210720,0.046,,
210840,0.046,,
210960,0.046,,
211080,0.046,,
211200,0.046,,
211320,0.046,,
211440,0.046,,
211560,0.046,,
211680,0.046,,
211800,0.046,,
211920,0.046,,
212040,0.046,,
212160,0.047,,
212280,0.047,,
212400,0.047,,
212520,0.047,,
212640,0.047,,
212760,0.046,,
212880,0.047,,
213000,0.047,,
213120,0.047,,
213240,0.047,,
213360,0.047,,
213480,0.047,,
213600,0.047,,
213720,0.047,,
213840,0.047,,
213960,0.047,,
214080,0.047,,
214200,0.047,,
214320,0.047,,
214440,0.048,,
214560,0.048,,
214680,0.048,,
214800,0.048,,
214920,0.048,,
215040,0.047,,
215160,0.047,,
215280,0.047,,
215400,0.047,,
215520,0.047,,
215640,0.046,,
215760,0.046,,
215880,0.046,,
216000,0.046,,
216120,0.047,,
216240,0.047,,
216360,0.047,,
216480,0.047,,
216600,0.047,,
216720,0.047,,
216840,0.047,,
216960,0.047,,
217080,0.047,,
217200,0.047,,
217320,0.047,,
217440,0.047,,
217560,0.047,,
217680,0.047,,
217800,0.047,,
217920,0.047,,
218040,0.047,,
218160,0.047,,
218280,0.047,,
218400,0.047,,
218520,0.047,,
218640,0.047,,
218760,0.047,,
218880,0.047,,
219000,0.047,,
219120,0.047,,
219240,0.047,,
219360,0.047,,
219480,0.047,,
219600,0.047,,
219720,0.048,,
219840,0.047,,
219960,0.047,,
220080,0.047,,
220200,0.047,,
220320,0.047,,
220440,0.047,,
220560,0.047,,
220680,0.047,,
220800,0.047,,
220920,0.047,,
221040,0.047,,
221160,0.047,,
221280,0.047,,
221400,0.047,,
221520,0.047,,
221640,0.048,,
221760,0.048,,
221880,0.048,,
222000,0.048,,
222120,0.048,,
222240,0.048,,
222360,0.048,,
222480,0.048,,
222600,0.048,,
222720,0.048,,
222840,0.048,,
222960,0.048,,
223080,0.047,,
223200,0.047,,
223320,0.047,,
223440,0.047,,
223560,0.047,,
223680,0.047,,
223800,0.047,,
223920,0.048,,
224040,0.048,,
224160,0.048,,
224280,0.048,,
224400,0.048,,
224520,0.048,,
224640,0.048,,
224760,0.048,,
224880,0.048,,
225000,0.048,,
225120,0.048,,
225240,0.048,,
225360,0.048,,
225480,0.048,,
225600,0.049,,
225720,0.050,,
225840,0.049,,
225960,0.050,,
226080,0.048,,
226200,0.048,,
226320,0.048,,
226440,0.048,,
226560,0.048,,
226680,0.048,,
226800,0.048,,
226920,0.048,,
227040,0.048,,
227160,0.048,,
227280,0.048,,
227400,0.048,,
227520,0.048,,
227640,0.048,,
227760,0.047,,
227880,0.047,,
228000,0.047,,
228120,0.047,,
228240,0.047,,
228360,0.046,,
228480,0.046,,
228600,0.046,,
228720,0.046,,
228840,0.045,,
228960,0.046,,
229080,0.047,,
229200,0.046,,
229320,0.047,,
229440,0.048,,
229560,0.048,,
229680,0.048,,
229800,0.048,,
229920,0.048,,
230040,0.049,,
230160,0.049,,
230280,0.049,,
230400,0.048,,
230520,0.049,,
230640,0.048,,
230760,0.048,,
230880,0.048,,
231000,0.048,,
231120,0.048,,
231240,0.047,,
231360,0.048,,
231480,0.048,,
231600,0.047,,
231720,0.047,,
231840,0.048,,
231960,0.048,,
232080,0.048,,
232200,0.048,,
232320,0.048,,
232440,0.048,,
232560,0.049,,
232680,0.049,,
232800,0.048,,
232920,0.048,,
233040,0.048,,
233160,0.048,,
233280,0.048,,
233400,0.049,,
233520,0.048,,
233640,0.048,,
233760,0.048,,
233880,0.049,,
234000,0.049,,
234120,0.049,,
234240,0.049,,
234360,0.050,,
234480,0.050,,
234600,0.051,,
234720,0.051,,
234840,0.051,,
234960,0.051,,
235080,0.051,,
235200,0.051,,
235320,0.051,,
235440,0.050,,
235560,0.050,,
235680,0.050,,
235800,0.051,,
235920,0.051,,
236040,0.051,,
236160,0.051,,
236280,0.051,,
236400,0.051,,
236520,0.052,,
236640,0.052,,
236760,0.051,,
236880,0.051,,
237000,0.051,,
237120,0.051,,
237240,0.051,,
237360,0.051,,
237480,0.051,,
237600,0.051,,
237720,0.051,,
237840,0.051,,
237960,0.051,,
238080,0.051,,
238200,0.051,,
238320,0.051,,
238440,0.051,,
238560,0.051,,
238680,0.051,,
238800,0.051,,
238920,0.050,,
239040,0.050,,
239160,0.050,,
239280,0.050,,
239400,0.050,,
239520,0.051,,
239640,0.051,,
239760,0.051,,
239880,0.050,,
240000,0.050,,
240120,0.049,,
240240,0.049,,
240360,0.050,,
240480,0.050,,
240600,0.050,,
240720,0.050,,
240840,0.049,,
240960,0.049,,
241080,0.048,,
241200,0.047,,
241320,0.047,,
241440,0.046,,
241560,0.046,,
241680,0.046,,
241800,0.046,,
241920,0.048,,
242040,0.049,,
242160,0.049,,
242280,0.048,,
242400,0.046,,
242520,0.047,,
242640,0.047,,
242760,0.047,,
242880,0.047,,
243000,0.048,,
243120,0.052,,
243240,0.049,,
243360,0.050,,
243480,0.049,,
243600,0.048,,
243720,0.047,,
243840,0.048,,
243960,0.048,,
244080,0.048,,
244200,0.047,,
244320,0.046,,
244440,0.045,,
244560,0.045,,
244680,0.046,,
244800,0.045,,
244920,0.045,,
245040,0.045,,
245160,0.045,,
245280,0.044,,
245400,0.044,,
245520,0.044,,
245640,0.044,,
245760,0.044,,
245880,0.044,,
246000,0.044,,
246120,0.044,,
246240,0.044,,
246360,0.044,,
246480,0.044,,
246600,0.043,,
246720,0.044,,
246840,0.044,,
246960,0.045,,
247080,0.045,,
247200,0.044,,
247320,0.045,,
247440,0.044,,
247560,0.044,,
247680,0.044,,
247800,0.045,,
247920,0.045,,
248040,0.045,,
248160,0.045,,
248280,0.045,,
248400,0.045,,
248520,0.045,,
248640,0.046,,
248760,0.046,,
248880,0.046,,
249000,0.046,,
249120,0.046,,
249240,0.046,,
249360,0.046,,
249480,0.046,,
249600,0.048,,
249720,0.047,,
249840,0.048,,
249960,0.050,,
250080,0.049,,
250200,0.049,,
250320,0.050,,
250440,0.050,,
250560,0.052,,
250680,0.052,,
250800,0.053,,
250920,0.052,,
251040,0.052,,
251160,0.052,,
251280,0.054,,
251400,0.053,,
251520,0.056,,
251640,0.060,,
251760,0.062,,
251880,0.061,,
252000,0.059,,
252120,0.059,,
252240,0.058,,
252360,0.061,,
252480,0.062,,
