"TOA5","indoor-air","CR1000","47257","CR1000.Std.31.08","CPU:indoorair.cr1","29758","tsdata"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","li840a_CO2","li840a_H2O","li840a_cell_T","li840a_cell_P","li840a_dewpoint","li840a_pwr_src","typeK_amb_T","logger_self_T"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","ppm","ppth","degC","kPa","degC","Vdc","degC","degC"
"","","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-09-06 07:51:00",0,0.000312406,"NAN","NAN",431.4,12.4,75.11,114.6134,8.84,12.27,22.42,24.5
"2017-09-06 07:52:00",1,0.01117723,3799858,3531,434.3,12.43,51.2,91.94329,8.88,12.27,22.46,24.51
"2017-09-06 07:53:00",2,0.03106845,3821047,7062,434.9,12.45,51.2,91.94609,8.9,12.27,22.58,24.51
"2017-09-06 07:54:00",3,0.03093366,3930522,14125,431.5,12.46,51.2,91.94688,8.92,12.27,22.6,24.51
"2017-09-06 07:55:00",4,0.03095134,3884613,3531,430.5,12.48,51.2,91.94485,8.93,12.27,22.61,24.51
"2017-09-06 07:56:00",5,0.03081655,3870487,7062,429.7,12.48,51.2,91.94284,8.94,12.27,22.62,24.51
"2017-09-06 07:57:00",6,0.03021111,3753949,7062,428.8,12.48,51.2,91.94542,8.94,12.27,22.61,24.51
"2017-09-06 07:58:00",7,0.03025751,3746886,3531,428.6,12.5,51.2,91.94581,8.96,12.27,22.63,24.51
"2017-09-06 07:59:00",8,0.03061547,3838704,7062,428.1,12.5,51.2,91.94976,8.97,12.27,22.68,24.51
"2017-09-06 08:00:00",9,0.03107508,3877550,3531,427.7,12.51,51.2,91.94297,8.97,12.27,22.76,24.54
"2017-09-06 08:01:00",10,0.03076352,3969368,3531,427.3,12.51,51.2,91.94702,8.97,12.27,22.79,24.53
"2017-09-06 08:02:00",11,0.02997026,3803389,3531,427,12.5,51.2,91.95499,8.96,12.27,22.79,24.54
"2017-09-06 08:03:00",12,0.03060443,3746886,3531,426.3,12.48,51.2,91.95195,8.93,12.27,22.8,24.54
"2017-09-06 08:04:00",13,0.03074805,3877550,3531,426,12.47,51.2,91.95202,8.92,12.27,22.8,24.54
"2017-09-06 08:05:00",14,0.03040777,3831641,7062,425.7,12.46,51.2,91.9534,8.91,12.27,22.8,24.54
"2017-09-06 08:06:00",15,0.03075247,3845767,0,425.4,12.45,51.2,91.95702,8.9,12.27,22.8,24.54
"2017-09-06 08:07:00",16,0.03003213,3796326,3531,425.3,12.45,51.2,91.95199,8.9,12.27,22.8,24.54
"2017-09-06 08:08:00",17,0.03016249,3789263,3531,425,12.44,51.2,91.95167,8.9,12.27,22.81,24.55
"2017-09-06 08:09:00",18,0.03130488,3828110,0,424.7,12.43,51.2,91.95216,8.88,12.27,22.83,24.57
"2017-09-06 08:10:00",19,0.03127616,3962305,3531,424.4,12.42,51.2,91.9532,8.87,12.27,22.83,24.57
"2017-09-06 08:11:00",20,0.0308055,3905802,3531,427.5,12.43,51.2,91.95286,8.88,12.27,22.83,24.57
"2017-09-06 08:12:00",21,0.03113253,3870487,7062,426.8,12.43,51.2,91.9512,8.88,12.27,22.83,24.57
"2017-09-06 08:13:00",22,0.03166284,3909333,10594,429,12.43,51.2,91.95392,8.88,12.27,22.83,24.57
"2017-09-06 08:14:00",23,0.03109276,3934054,3531,428.6,12.44,51.2,91.95527,8.89,12.27,22.84,24.58
"2017-09-06 08:15:00",24,0.0314242,4001151,3531,428.8,12.43,51.2,91.95543,8.88,12.27,22.85,24.6
"2017-09-06 08:16:00",25,0.03150154,"NAN","NAN",429.2,12.43,51.2,91.96025,8.88,12.27,22.85,24.6
"2017-09-06 08:17:00",26,0.0315148,4050592,3531,429.7,12.42,51.2,91.95676,8.87,12.27,22.85,24.6
"2017-09-06 08:18:00",27,0.03173355,4032935,3531,430.3,12.42,51.2,91.95811,8.87,12.27,22.85,24.6
"2017-09-06 08:19:00",28,0.03140432,3934054,3531,429.3,12.4,51.2,91.95712,8.85,12.27,22.75,24.6
"2017-09-06 08:20:00",29,0.03209152,3923459,3531,429.2,12.41,51.2,91.95159,8.85,12.27,22.84,24.6
"2017-09-06 08:21:00",30,0.03159656,3958774,0,428.8,12.41,51.2,91.95828,8.85,12.27,22.88,24.62
"2017-09-06 08:22:00",31,0.03118556,3937585,0,428.9,12.41,51.2,91.955,8.85,12.27,22.81,24.63
"2017-09-06 08:23:00",32,0.03144409,3941116,3531,428,12.42,51.2,91.95434,8.87,12.27,22.81,24.63
"2017-09-06 08:24:00",33,0.03163412,4018809,3531,427,12.38,51.2,91.95628,8.82,12.27,22.82,24.63
"2017-09-06 08:25:00",34,0.03179321,3997620,3531,425.8,12.36,51.2,91.95209,8.8,12.27,22.86,24.63
"2017-09-06 08:26:00",35,0.03134245,3962305,3531,425.5,12.35,51.2,91.94779,8.78,12.27,22.87,24.63
"2017-09-06 08:27:00",36,0.03096902,3902270,3531,425.5,12.35,51.2,91.94396,8.78,12.27,22.87,24.63
"2017-09-06 08:28:00",37,0.03159656,4032935,7062,426.4,12.35,51.2,91.95139,8.78,12.27,22.88,24.63
"2017-09-06 08:29:00",38,0.03087842,3994088,3531,426.8,12.35,51.2,91.95171,8.78,12.27,22.88,24.63
"2017-09-06 08:30:00",39,0.03116347,3948179,3531,427,12.34,51.2,91.95058,8.77,12.27,22.9,24.65
"2017-09-06 08:31:00",40,0.03111927,3983494,0,426.9,12.33,51.2,91.95152,8.76,12.27,22.91,24.66
"2017-09-06 08:32:00",41,0.03100658,4230697,3531,428.9,12.34,51.2,91.95136,8.77,12.27,22.91,24.66
"2017-09-06 08:33:00",42,0.03074142,3969368,3531,429.8,12.31,51.2,91.95123,8.73,12.27,22.91,24.66
"2017-09-06 08:34:00",43,0.0309204,4008214,3531,429.9,12.28,51.2,91.9484,8.7,12.27,22.92,24.66
"2017-09-06 08:35:00",44,0.03097123,3934054,3531,430.1,12.26,51.2,91.94851,8.68,12.27,22.92,24.66
"2017-09-06 08:36:00",45,0.0306663,3997620,3531,429.8,12.23,51.2,91.94735,8.64,12.27,22.93,24.66
"2017-09-06 08:37:00",46,0.03122313,3895207,3531,429.4,12.2,51.2,91.94913,8.6,12.27,22.93,24.66
"2017-09-06 08:38:00",47,0.03104194,3987026,3531,428.4,12.18,51.2,91.94785,8.58,12.27,22.96,24.66
"2017-09-06 08:39:00",48,0.03063315,3852830,7062,430.5,12.18,51.2,91.95065,8.58,12.27,23.01,24.66
"2017-09-06 08:40:00",49,0.03074363,3895207,17657,430,12.13,51.2,91.95209,8.52,12.27,23.02,24.67
"2017-09-06 08:41:00",50,0.03091157,3905802,14125,430.2,12.12,51.2,91.95071,8.51,12.27,23.05,24.69
"2017-09-06 08:42:00",51,0.03092482,3849298,7062,430.2,12.08,51.2,91.95108,8.45,12.27,23.09,24.69
"2017-09-06 08:43:00",52,0.03087179,3909333,3531,428.6,12,51.2,91.95192,8.36,12.27,23.08,24.69
"2017-09-06 08:44:00",53,0.03102868,4039998,7062,428.9,11.97,51.2,91.95303,8.32,12.27,23.11,24.69
"2017-09-06 08:45:00",54,0.03122975,3881082,3531,427.9,11.97,51.2,91.95212,8.32,12.27,23.11,24.7
"2017-09-06 08:46:00",55,0.03099995,3891676,3531,428.8,11.97,51.2,91.95447,8.32,12.27,23.14,24.71
"2017-09-06 08:47:00",56,0.031148,3983494,3531,429.2,11.97,51.2,91.95487,8.33,12.27,23.14,24.72
"2017-09-06 08:48:00",57,0.03122092,4022340,0,429.3,11.99,51.2,91.95621,8.34,12.27,23.14,24.72
"2017-09-06 08:49:00",58,0.0315148,3990557,0,431,12.01,51.2,91.95477,8.37,12.27,23.15,24.72
"2017-09-06 08:50:00",59,0.03106182,4032935,3531,430.9,12.01,51.2,91.9576,8.37,12.27,23.18,24.73
"2017-09-06 08:51:00",60,0.0308519,4071781,10594,433.6,12.03,51.2,91.9576,8.39,12.27,23.2,24.75
"2017-09-06 08:52:00",61,0.03057128,3987026,14125,433.3,12.01,51.2,91.9566,8.37,12.27,23.17,24.75
"2017-09-06 08:53:00",62,0.03067292,3866956,7062,431.1,11.98,51.2,91.95448,8.33,12.27,23.18,24.75
"2017-09-06 08:54:00",63,0.03114137,3852830,7062,430.2,11.94,51.2,91.95721,8.29,12.27,23.22,24.77
"2017-09-06 08:55:00",64,0.03085854,3909333,0,430.1,11.91,51.2,91.95302,8.25,12.27,23.26,24.77
"2017-09-06 08:56:00",65,0.03053814,3955242,3531,430,11.88,51.2,91.95263,8.21,12.27,23.26,24.78
"2017-09-06 08:57:00",66,0.03058233,3909333,3531,429.8,11.85,51.2,91.9549,8.17,12.27,23.21,24.78
"2017-09-06 08:58:00",67,0.03095134,3905802,3531,433.1,11.81,51.2,91.95399,8.12,12.27,23.21,24.78
"2017-09-06 08:59:00",68,0.03065746,3895207,3531,433.3,11.76,51.2,91.95096,8.06,12.27,23.2,24.78
"2017-09-06 09:00:00",69,0.03043649,3937585,3531,444.1,11.77,51.2,91.94981,8.07,12.27,23.25,24.78
"2017-09-06 09:01:00",70,0.03052709,3934054,14125,438.5,11.77,51.2,91.95094,8.08,12.27,23.28,24.8
"2017-09-06 09:02:00",71,0.03006085,3944648,3531,435.5,11.74,51.2,91.94908,8.03,12.27,23.23,24.81
"2017-09-06 09:03:00",72,0.03036136,3895207,3531,432.6,11.7,51.2,91.94733,7.987,12.27,23.22,24.81
"2017-09-06 09:04:00",73,0.03064199,3934054,3531,432.3,11.69,51.2,91.94376,7.973,12.27,23.2,24.82
"2017-09-06 09:05:00",74,0.03085632,3863424,3531,429.9,11.68,51.2,91.94672,7.961,12.27,23.22,24.84
"2017-09-06 09:06:00",75,0.0307591,3958774,3531,428,11.66,51.2,91.94859,7.932,12.27,23.26,24.84
"2017-09-06 09:07:00",76,0.03050499,3944648,3531,426.8,11.64,51.2,91.94776,7.906,12.27,23.24,24.84
"2017-09-06 09:08:00",77,0.03049173,3859893,3531,425.7,11.62,51.2,91.94434,7.885,12.27,23.2,24.84
"2017-09-06 09:09:00",78,0.03086737,3905802,0,424.7,11.61,51.2,91.945,7.872,12.27,23.23,24.84
"2017-09-06 09:10:00",79,0.03041661,3870487,3531,423.8,11.61,51.2,91.94791,7.875,12.27,23.2,24.86
"2017-09-06 09:11:00",80,0.03033485,3729228,0,423,11.63,51.2,91.9427,7.894,12.27,23.19,24.87
"2017-09-06 09:12:00",81,0.03038346,3863424,3531,422.8,11.62,51.2,91.94245,7.885,12.27,23.19,24.87
"2017-09-06 09:13:00",82,0.03006527,3743354,0,422.3,11.59,51.2,91.9452,7.852,12.27,23.12,24.87
"2017-09-06 09:14:00",83,0.029957,3789263,3531,422.1,11.6,51.2,91.9436,7.858,12.27,23.12,24.87
"2017-09-06 09:15:00",84,0.02968521,3718634,7062,421.7,11.59,51.2,91.94118,7.845,12.27,23.13,24.87
"2017-09-06 09:16:00",85,0.02999456,3732760,0,421.4,11.57,51.2,91.93793,7.824,12.27,23.15,24.89
"2017-09-06 09:17:00",86,0.03036578,3676256,0,421.3,11.58,51.2,91.93929,7.835,12.27,23.15,24.89
"2017-09-06 09:18:00",87,0.03004539,3693914,3531,422,11.56,51.2,91.93974,7.809,12.27,23.15,24.89
"2017-09-06 09:19:00",88,0.02965649,3711571,3531,443.2,11.61,51.2,91.93845,7.869,12.27,23.18,24.89
"2017-09-06 09:20:00",89,0.02951949,3753949,3531,456.8,11.7,51.2,91.93867,7.979,12.27,23.24,24.89
"2017-09-06 09:21:00",90,0.02956147,"NAN","NAN",451.2,11.57,51.2,91.93817,7.819,12.27,23.23,24.89
"2017-09-06 09:22:00",91,0.02964323,3651536,3531,437.8,11.52,51.2,91.93549,7.751,12.27,23.15,24.89
"2017-09-06 09:23:00",92,0.03062431,3729228,3531,429.1,11.48,51.2,91.93385,7.708,12.27,23.16,24.9
"2017-09-06 09:24:00",93,0.03041882,3806921,3531,427.2,11.46,51.2,91.93454,7.676,12.27,23.18,24.92
"2017-09-06 09:25:00",94,0.03012493,3831641,0,426.3,11.45,51.2,91.93079,7.664,12.27,23.18,24.92
"2017-09-06 09:26:00",95,0.03006748,3856361,3531,425.5,11.43,51.2,91.93273,7.646,12.27,23.18,24.92
"2017-09-06 09:27:00",96,0.03096681,3895207,3531,424.8,11.39,51.2,91.93047,7.588,12.27,23.18,24.92
"2017-09-06 09:28:00",97,0.0310795,4100032,0,424.5,11.37,51.2,91.93005,7.566,12.27,23.18,24.92
"2017-09-06 09:29:00",98,0.03109718,3965837,3531,424.4,11.36,51.2,91.93172,7.554,12.27,23.18,24.92
"2017-09-06 09:30:00",99,0.03127395,4057655,7062,424.1,11.33,51.2,91.93774,7.518,12.27,23.19,24.93
"2017-09-06 09:31:00",100,0.03118114,3926991,0,424.5,11.31,51.2,91.93584,7.489,12.27,23.17,24.94
"2017-09-06 09:32:00",101,0.03132035,4029403,3531,425.4,11.24,51.2,91.93638,7.393,12.27,23.17,24.95
"2017-09-06 09:33:00",102,0.0314463,4121221,3531,430.2,11.19,51.2,91.93514,7.325,12.27,23.14,24.95
"2017-09-06 09:34:00",103,0.03156341,4085907,7062,459.4,11.21,51.2,91.93686,7.351,12.27,23.2,24.95
"2017-09-06 09:35:00",104,0.03124301,3955242,3531,454.8,11.19,51.2,91.93869,7.333,12.27,23.21,24.95
"2017-09-06 09:36:00",105,0.03212687,4117690,0,441.5,11.12,51.2,91.93639,7.234,12.27,23.13,24.95
"2017-09-06 09:37:00",106,0.03207384,4057655,0,440.9,11.12,51.2,91.93092,7.235,12.27,23.17,24.95
"2017-09-06 09:38:00",107,0.0316761,4184788,3531,438.7,11.11,51.2,91.92857,7.228,12.27,23.05,24.95
"2017-09-06 09:39:00",108,0.03220421,4230697,0,435.8,11.1,51.2,91.92865,7.216,12.27,23.05,24.95
"2017-09-06 09:40:00",109,0.03227271,4198914,0,433.2,11.1,51.2,91.92569,7.21,12.27,23.06,24.95
"2017-09-06 09:41:00",110,0.03205395,4251886,0,432.4,11.07,51.2,91.92571,7.177,12.27,23.07,24.95
"2017-09-06 09:42:00",111,0.0326373,4322515,3531,431.1,11.05,51.2,91.92266,7.144,12.27,23.11,24.95
"2017-09-06 09:43:00",112,0.03254007,4477899,0,429.8,11.02,51.2,91.91978,7.108,12.27,23.13,24.95
"2017-09-06 09:44:00",113,0.03221747,4269543,0,429.4,11.01,51.2,91.91609,7.096,12.27,23.09,24.95
"2017-09-06 09:45:00",114,0.03195894,4202445,3531,428.7,11.03,51.2,91.91705,7.114,12.27,23.12,24.95
"2017-09-06 09:46:00",115,0.03244727,4354298,0,427.8,11.02,51.2,91.91419,7.105,12.27,23.18,24.95
"2017-09-06 09:47:00",116,0.03252019,4280137,3531,427.1,11.03,51.2,91.91496,7.117,12.27,23.2,24.95
"2017-09-06 09:48:00",117,0.03219758,4223634,0,426.7,11.01,51.2,91.91602,7.093,12.27,23.2,24.95
"2017-09-06 09:49:00",118,0.03210478,4223634,3531,426.7,11.02,51.2,91.91628,7.1,12.27,23.21,24.95
"2017-09-06 09:50:00",119,0.03246053,4361361,0,428.9,11.05,51.2,91.91396,7.142,12.27,23.25,24.95
"2017-09-06 09:51:00",120,0.03240528,4354298,3531,428.4,11.04,51.2,91.91475,7.128,12.27,23.32,24.95
"2017-09-06 09:52:00",121,0.03227713,4276606,0,427.9,11.02,51.2,91.91517,7.106,12.27,23.37,24.95
"2017-09-06 09:53:00",122,0.03296433,4283669,0,428.4,11,51.2,91.91615,7.08,12.27,23.38,24.95
"2017-09-06 09:54:00",123,0.03295549,4280137,3531,429.7,10.99,51.2,91.91687,7.067,12.27,23.43,24.96
"2017-09-06 09:55:00",124,0.03287373,4266011,3531,430,10.99,51.2,91.91763,7.061,12.27,23.44,24.98
"2017-09-06 09:56:00",125,0.03288036,4273074,0,429.8,10.95,51.2,91.9167,7.016,12.27,23.46,24.98
"2017-09-06 09:57:00",126,0.03354546,4431990,3531,429.1,10.93,51.21,91.91406,6.986,12.27,23.41,24.98
"2017-09-06 09:58:00",127,0.03291792,4347235,0,429.2,10.93,51.2,91.91487,6.99,12.27,23.41,24.98
"2017-09-06 09:59:00",128,0.03276988,4424927,0,431.1,10.96,51.2,91.91403,7.023,12.27,23.44,24.98
"2017-09-06 10:00:00",129,0.03313447,4297795,0,431.2,10.97,51.2,91.91371,7.041,12.27,23.42,24.99
"2017-09-06 10:01:00",130,0.03362943,4410802,0,429.8,10.94,51.2,91.91295,6.998,12.27,23.44,25.01
"2017-09-06 10:02:00",131,0.03324495,4400207,3531,429.2,10.93,51.2,91.91107,6.987,12.27,23.44,25.01
"2017-09-06 10:03:00",132,0.03352557,4467305,0,429.3,10.93,51.2,91.91044,6.982,12.27,23.44,25.01
"2017-09-06 10:04:00",133,0.03370677,4520277,3531,428.7,10.91,51.2,91.91078,6.95,12.28,23.44,25.01
"2017-09-06 10:05:00",134,0.03407357,4470837,0,428.1,10.85,51.2,91.91147,6.874,12.27,23.44,25.01
"2017-09-06 10:06:00",135,0.03424371,4576781,3531,427.3,10.79,51.2,91.91216,6.799,12.27,23.42,25.01
"2017-09-06 10:07:00",136,0.03456853,4749822,0,426.9,10.76,51.2,91.91074,6.758,12.27,23.32,25.02
"2017-09-06 10:08:00",137,0.03452433,4629753,7062,426.4,10.72,51.2,91.91209,6.7,12.27,23.32,25.04
"2017-09-06 10:09:00",138,0.03517397,4788669,0,426.2,10.69,51.2,91.91197,6.658,12.27,23.32,25.04
"2017-09-06 10:10:00",139,0.03493754,4675662,3531,426,10.65,51.2,91.91228,6.604,12.27,23.3,25.04
"2017-09-06 10:11:00",140,0.03543913,4767480,3531,425.7,10.61,51.2,91.91156,6.554,12.27,23.3,25.04
"2017-09-06 10:12:00",141,0.03532643,4739228,3531,425.9,10.58,51.2,91.91176,6.511,12.27,23.29,25.04
"2017-09-06 10:13:00",142,0.03656163,4954647,3531,426.1,10.53,51.21,91.91068,6.444,12.28,23.28,25.04
"2017-09-06 10:14:00",143,0.0365329,5028808,3531,425.9,10.5,51.2,91.90968,6.399,12.27,23.21,25.04
"2017-09-06 10:15:00",144,0.03663013,4972305,0,425.7,10.46,51.2,91.90913,6.35,12.27,23.15,25.04
"2017-09-06 10:16:00",145,0.03665443,5095906,3531,425.6,10.45,51.2,91.91002,6.328,12.27,23.14,25.04
"2017-09-06 10:17:00",146,0.03655941,4972305,3531,426,10.44,51.2,91.90677,6.319,12.27,23.14,25.04
"2017-09-06 10:18:00",147,0.03682458,5145347,3531,426.8,10.42,51.2,91.90538,6.289,12.27,23.14,25.04
"2017-09-06 10:19:00",148,0.03721126,5074717,3531,429.6,10.39,51.2,91.90327,6.248,12.28,23.14,25.04
"2017-09-06 10:20:00",149,0.03710962,5173598,3531,429.5,10.37,51.2,91.90312,6.218,12.27,23.14,25.04
"2017-09-06 10:21:00",150,0.03752282,5113563,0,428.9,10.33,51.2,91.9017,6.157,12.27,23.14,25.04
"2017-09-06 10:22:00",151,0.03773716,5290137,3531,428.4,10.28,51.2,91.90093,6.096,12.27,23.13,25.04
"2017-09-06 10:23:00",152,0.03807523,5124158,3531,427.8,10.19,51.2,91.9016,5.962,12.27,23.14,25.04
"2017-09-06 10:24:00",153,0.03822991,5374892,3531,427.5,10.15,51.2,91.89949,5.903,12.27,23.14,25.04
"2017-09-06 10:25:00",154,0.03806419,5286605,0,427.2,10.13,51.2,91.90141,5.872,12.27,23.13,25.04
"2017-09-06 10:26:00",155,0.03801115,"NAN","NAN",427,10.13,51.2,91.90153,5.873,12.27,23.14,25.04
"2017-09-06 10:27:00",156,0.03812164,5381955,3531,426.9,10.15,51.2,91.89934,5.903,12.28,23.13,25.04
"2017-09-06 10:28:00",157,0.0386166,5215976,3531,426.2,10.14,51.2,91.90025,5.894,12.27,23.13,25.04
"2017-09-06 10:29:00",158,0.03829841,5286605,3531,426.2,10.15,51.2,91.89916,5.906,12.28,23.13,25.04
"2017-09-06 10:30:00",159,0.03802441,5311326,3531,426.2,10.17,51.2,91.90215,5.937,12.27,23.11,25.04
"2017-09-06 10:31:00",160,0.03828736,5328983,3531,426.3,10.22,51.2,91.89977,6.005,12.27,23.11,25.04
"2017-09-06 10:32:00",161,0.03869172,5208913,0,426.1,10.25,51.2,91.8968,6.044,12.27,23.1,25.04
"2017-09-06 10:33:00",162,0.03867847,5261885,3531,425.8,10.25,51.2,91.8979,6.045,12.27,23.09,25.03
"2017-09-06 10:34:00",163,0.03872487,5378423,7062,431.1,10.31,51.2,91.89612,6.125,12.27,23.08,25.02
"2017-09-06 10:35:00",164,0.03797801,5290137,7062,429.7,10.33,51.2,91.89366,6.164,12.27,23.04,25.01
"2017-09-06 10:36:00",165,0.03800011,5163004,3531,430.8,10.34,51.2,91.89255,6.18,12.27,23.1,25.01
"2017-09-06 10:37:00",166,0.03775483,5307794,10594,432.3,10.37,51.2,91.89021,6.218,12.27,23.1,25.01
"2017-09-06 10:38:00",167,0.03761784,5223039,7062,433.8,10.39,51.2,91.88906,6.247,12.28,23.08,25.01
"2017-09-06 10:39:00",168,0.037746,5219507,3531,432.5,10.42,51.2,91.8875,6.28,12.27,23.08,24.99
"2017-09-06 10:40:00",169,0.03787195,5201850,7062,431.2,10.42,51.2,91.88728,6.288,12.27,23.07,24.98
"2017-09-06 10:41:00",170,0.0380443,5283074,3531,430,10.42,51.2,91.88699,6.283,12.27,23.07,24.98
"2017-09-06 10:42:00",171,0.03785648,5283074,3531,429.4,10.41,51.2,91.88789,6.272,12.27,23.09,24.98
"2017-09-06 10:43:00",172,0.03712067,5124158,3531,428.8,10.43,51.2,91.8876,6.298,12.27,23.09,24.98
"2017-09-06 10:44:00",173,0.03674503,5166535,7062,429,10.47,51.2,91.88545,6.348,12.27,23.08,24.98
"2017-09-06 10:45:00",174,0.03636055,5131221,7062,429.2,10.51,51.2,91.88435,6.405,12.27,23.09,24.98
"2017-09-06 10:46:00",175,0.03648429,5046466,3531,428.7,10.5,51.2,91.88657,6.398,12.27,23.09,24.98
"2017-09-06 10:47:00",176,0.03613738,4891081,3531,428.2,10.49,51.2,91.88589,6.377,12.27,23.1,24.98
"2017-09-06 10:48:00",177,0.03615284,5155941,3531,427.9,10.48,51.2,91.88471,6.365,12.27,23.13,24.98
"2017-09-06 10:49:00",178,0.0363959,5007619,3531,427.6,10.48,51.2,91.88273,6.366,12.27,23.12,24.98
"2017-09-06 10:50:00",179,0.03610644,5071186,7062,427.5,10.5,51.2,91.88199,6.396,12.27,23.09,24.98
"2017-09-06 10:51:00",180,0.03561148,4975836,3531,427.4,10.54,51.2,91.88197,6.455,12.27,23.12,24.98
"2017-09-06 10:52:00",181,0.03569103,4778074,3531,427.5,10.56,51.2,91.87782,6.484,12.28,23.12,24.98
"2017-09-06 10:53:00",182,0.03506791,4813389,0,427.6,10.61,51.2,91.87132,6.55,12.27,23.1,24.98
"2017-09-06 10:54:00",183,0.0342415,4887550,3531,427.6,10.59,51.2,91.87259,6.513,12.27,23.11,24.98
"2017-09-06 10:55:00",184,0.03528224,4802794,3531,427.4,10.58,51.2,91.87209,6.502,12.28,23.1,24.98
"2017-09-06 10:56:00",185,0.03502592,4746291,0,426.9,10.56,51.2,91.87144,6.47,12.27,23.15,24.98
"2017-09-06 10:57:00",186,0.03481601,4936990,3531,426.5,10.53,51.2,91.87174,6.438,12.27,23.14,24.98
"2017-09-06 10:58:00",187,0.03505023,4806326,0,426.9,10.53,51.2,91.86923,6.434,12.27,23.19,24.98
"2017-09-06 10:59:00",188,0.0347696,4965242,3531,426.7,10.54,51.2,91.87051,6.449,12.27,23.18,24.98
"2017-09-06 11:00:00",189,0.03468564,4672130,3531,426.3,10.55,51.2,91.86744,6.465,12.27,23.17,24.98
"2017-09-06 11:01:00",190,0.03455306,4640347,3531,426.2,10.55,51.2,91.86841,6.461,12.27,23.16,24.96
"2017-09-06 11:02:00",191,0.03425476,4785137,0,426.3,10.55,51.2,91.8676,6.464,12.27,23.14,24.95
"2017-09-06 11:03:00",192,0.03438071,4767480,0,426.9,10.57,51.2,91.86427,6.491,12.27,23.17,24.95
"2017-09-06 11:04:00",193,0.03400286,4802794,3531,426.8,10.57,51.2,91.86333,6.49,12.27,23.19,24.95
"2017-09-06 11:05:00",194,0.03444479,4675662,3531,426.2,10.56,51.2,91.86282,6.475,12.27,23.2,24.95
"2017-09-06 11:06:00",195,0.03376643,4785137,3531,426.1,10.54,51.2,91.86037,6.449,12.27,23.21,24.95
"2017-09-06 11:07:00",196,0.03381062,4682725,3531,426.2,10.53,51.2,91.86086,6.436,12.27,23.21,24.95
"2017-09-06 11:08:00",197,0.03395867,4509683,10594,427.1,10.55,51.2,91.86143,6.467,12.27,23.21,24.95
"2017-09-06 11:09:00",198,0.03400065,4643878,3531,426.5,10.53,51.2,91.86121,6.431,12.27,23.21,24.95
"2017-09-06 11:10:00",199,0.03371339,4672130,3531,426.6,10.54,51.2,91.85915,6.44,12.27,23.21,24.95
"2017-09-06 11:11:00",200,0.03392994,4700382,0,430.1,10.55,51.2,91.85883,6.457,12.27,23.21,24.95
"2017-09-06 11:12:00",201,0.03381946,4679193,7062,432,10.52,51.2,91.85818,6.419,12.27,23.21,24.95
"2017-09-06 11:13:00",202,0.03375096,4725102,3531,429.5,10.47,51.2,91.85922,6.351,12.27,23.21,24.95
"2017-09-06 11:14:00",203,0.03364269,4799263,7062,429.1,10.4,51.2,91.85768,6.251,12.27,23.22,24.95
"2017-09-06 11:15:00",204,0.03323611,4834578,7062,428.6,10.35,51.2,91.85822,6.184,12.28,23.24,24.95
"2017-09-06 11:16:00",205,0.03330682,4725102,3531,428.6,10.34,51.2,91.85812,6.169,12.27,23.22,24.95
"2017-09-06 11:17:00",206,0.03385481,4605032,3531,436,10.38,51.2,91.85911,6.227,12.27,23.23,24.95
"2017-09-06 11:18:00",207,0.03381504,4795731,7062,438.1,10.36,51.2,91.85678,6.192,12.27,23.31,24.95
"2017-09-06 11:19:00",208,0.03332229,4608564,7062,438.1,10.36,51.2,91.85914,6.199,12.27,23.27,24.95
"2017-09-06 11:20:00",209,0.03350569,4594438,10594,440.8,10.37,51.2,91.85839,6.216,12.28,23.24,24.95
"2017-09-06 11:21:00",210,0.03337753,4703913,7062,440.3,10.35,51.2,91.85889,6.185,12.27,23.25,24.95
"2017-09-06 11:22:00",211,0.0325931,4403739,10594,438.1,10.27,51.2,91.85928,6.075,12.27,23.23,24.95
"2017-09-06 11:23:00",212,0.03294223,4590906,7062,438.5,10.21,51.2,91.8583,5.991,12.27,23.21,24.94
"2017-09-06 11:24:00",213,0.03329356,4650941,7062,437.5,10.15,51.2,91.85992,5.901,12.27,23.23,24.94
"2017-09-06 11:25:00",214,0.03343719,4746291,7062,436.8,10.14,51.2,91.85951,5.881,12.27,23.24,24.93
"2017-09-06 11:26:00",215,0.03295328,4774543,7062,436.6,10.15,51.2,91.85889,5.905,12.27,23.25,24.92
"2017-09-06 11:27:00",216,0.03316982,4587375,3531,437.8,10.22,51.2,91.85674,6,12.27,23.21,24.92
"2017-09-06 11:28:00",217,0.03293781,4668599,10594,441.3,10.24,51.2,91.85677,6.031,12.27,23.19,24.92
"2017-09-06 11:29:00",218,0.03344161,4552060,10594,442.9,10.27,51.2,91.85786,6.076,12.27,23.27,24.92
"2017-09-06 11:30:00",219,0.03338416,4686256,17657,445.2,10.31,51.2,91.85772,6.13,12.27,23.28,24.92
"2017-09-06 11:31:00",220,0.03362059,"NAN","NAN",443.9,10.27,51.2,91.85456,6.064,12.27,23.19,24.92
"2017-09-06 11:32:00",221,0.03381062,4742759,10594,439.6,10.2,51.2,91.85272,5.974,12.27,23.21,24.92
