"TOA5","indoor-air","CR1000","47257","CR1000.Std.31.08","CPU:indoorair.cr1","61834","tsdata"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","li840a_CO2","li840a_H2O","li840a_cell_T","li840a_cell_P","li840a_dewpoint","li840a_pwr_src","typeK_amb_T","logger_self_T"
"2017-09-05 15:54:00",63,-0.01023666,4089438,3531,418.8,10.11,51.2,92.00532,5.866,12.27,21.77,24.57
"2017-09-05 15:55:00",64,-0.01020763,4117690,3531,418.6,10.11,51.2,92.00398,5.872,12.27,21.77,24.57
"2017-09-05 15:56:00",65,-0.01027685,4209508,3531,418.7,10.12,51.2,92.0066,5.884,12.27,21.73,24.57
"2017-09-05 15:57:00",66,-0.01028131,4213039,3531,418.5,10.13,51.2,92.0047,5.897,12.27,21.67,24.56
"2017-09-05 15:58:00",67,-0.01025452,4022340,0,418.3,10.12,51.2,92.00342,5.887,12.27,21.67,24.54
"2017-09-05 15:59:00",68,-0.01027238,4117690,3531,418.6,10.13,51.2,92.00426,5.894,12.27,21.65,24.54
"2017-09-05 16:00:00",69,-0.0103148,4001151,0,418.5,10.12,51.2,92.00106,5.881,12.27,21.68,24.54
"2017-09-05 16:01:00",70,-0.01037062,4061186,3531,418.3,10.11,51.2,91.99967,5.866,12.27,21.65,24.54
"2017-09-05 16:02:00",71,-0.01033266,3997620,0,418,10.1,51.2,91.99908,5.851,12.27,21.65,24.54
"2017-09-05 16:03:00",72,-0.01033936,4068249,3531,418.5,10.1,51.2,91.99767,5.85,12.27,21.63,24.54
"2017-09-05 16:04:00",73,-0.01020987,4107095,3531,418.3,10.09,51.2,91.99409,5.836,12.27,21.61,24.52
"2017-09-05 16:05:00",74,-0.01037062,4181256,0,418.1,10.09,51.2,91.99509,5.831,12.27,21.6,24.51
"2017-09-05 16:06:00",75,-0.01027908,4213039,3531,418.5,10.09,51.2,91.99259,5.834,12.27,21.6,24.51
"2017-09-05 16:07:00",76,-0.0103282,4174193,0,418.6,10.09,51.2,91.99245,5.833,12.27,21.6,24.51
"2017-09-05 16:08:00",77,-0.01027908,4096501,3531,418.4,10.07,51.2,91.99271,5.805,12.27,21.58,24.49
"2017-09-05 16:09:00",78,-0.01032373,4234228,3531,418.6,10.06,51.2,91.99172,5.799,12.27,21.57,24.48
"2017-09-05 16:10:00",79,-0.01049118,4251886,0,418.4,10.06,51.2,91.99165,5.795,12.27,21.58,24.48
"2017-09-05 16:11:00",80,-0.0102121,4170662,3531,418.8,10.07,51.2,91.99141,5.813,12.27,21.58,24.48
"2017-09-05 16:12:00",81,-0.01027238,4177725,0,418.9,10.09,51.2,91.99039,5.83,12.27,21.57,24.47
"2017-09-05 16:13:00",82,-0.01029694,4280137,0,419.5,10.12,51.2,91.99016,5.879,12.27,21.53,24.45
"2017-09-05 16:14:00",83,-0.01032596,4301326,0,419.9,10.14,51.2,91.98911,5.91,12.27,21.55,24.45
"2017-09-05 16:15:00",84,-0.01031034,4205977,0,419.8,10.13,51.2,91.98653,5.89,12.27,21.54,24.45
"2017-09-05 16:16:00",85,-0.01009823,4311921,0,419.7,10.12,51.2,91.9831,5.873,12.27,21.52,24.42
"2017-09-05 16:17:00",86,-0.0105135,4311921,3531,419.4,10.12,51.2,91.98569,5.881,12.27,21.52,24.42
"2017-09-05 16:18:00",87,-0.01044206,4273074,3531,419.5,10.14,51.2,91.98303,5.905,12.27,21.53,24.42
"2017-09-05 16:19:00",88,-0.01056039,"NAN","NAN",419.4,10.14,51.2,91.98568,5.909,12.27,21.55,24.42
"2017-09-05 16:20:00",89,-0.01017861,4294263,3531,419.3,10.16,51.2,91.98496,5.938,12.27,21.52,24.42
"2017-09-05 16:21:00",90,-0.01026345,4347235,3531,419.8,10.18,51.2,91.98574,5.967,12.27,21.52,24.39
"2017-09-05 16:22:00",91,-0.01024336,4241291,3531,420.1,10.2,51.2,91.98357,5.988,12.27,21.51,24.39
"2017-09-05 16:23:00",92,-0.01017861,4202445,3531,420.1,10.2,51.2,91.98065,5.985,12.27,21.52,24.39
"2017-09-05 16:24:00",93,-0.01015182,4195382,0,419.9,10.18,51.2,91.98039,5.967,12.27,21.52,24.39
"2017-09-05 16:25:00",94,-0.01027238,4301326,3531,419.9,10.2,51.2,91.98055,5.991,12.27,21.52,24.39
"2017-09-05 16:26:00",95,-0.01016521,4527340,3531,420.2,10.22,51.2,91.98141,6.023,12.27,21.5,24.38
"2017-09-05 16:27:00",96,-0.01027908,4326046,3531,420.4,10.23,51.2,91.98111,6.039,12.27,21.52,24.36
"2017-09-05 16:28:00",97,-0.0102054,4241291,0,420.3,10.24,51.2,91.98051,6.041,12.27,21.52,24.36
"2017-09-05 16:29:00",98,-0.01033936,4371955,3531,420.1,10.24,51.2,91.98005,6.041,12.27,21.52,24.36
"2017-09-05 16:30:00",99,-0.01027015,4460242,3531,420.6,10.24,51.2,91.9805,6.045,12.27,21.59,24.36
"2017-09-05 16:31:00",100,-0.01019201,4318983,3531,420.5,10.24,51.2,91.9791,6.053,12.27,21.62,24.36
"2017-09-05 16:32:00",101,-0.01031034,4449648,3531,420.6,10.24,51.2,91.97909,6.052,12.27,21.6,24.35
"2017-09-05 16:33:00",102,-0.01023666,4446116,3531,420.7,10.24,51.2,91.97976,6.047,12.27,21.59,24.34
"2017-09-05 16:34:00",103,-0.01029247,4400207,3531,420.4,10.22,51.2,91.97906,6.019,12.27,21.56,24.34
"2017-09-05 16:35:00",104,-0.01021656,4456711,0,420.4,10.21,51.2,91.97941,6.011,12.27,21.58,24.33
"2017-09-05 16:36:00",105,-0.01031257,4431990,3531,420.5,10.21,51.2,91.97853,6.009,12.27,21.59,24.33
"2017-09-05 16:37:00",106,-0.01010047,4407270,3531,420.5,10.23,51.2,91.9805,6.036,12.27,21.59,24.33
"2017-09-05 16:38:00",107,-0.01023889,4679193,3531,420.7,10.24,51.2,91.97964,6.053,12.27,21.58,24.32
"2017-09-05 16:39:00",108,-0.01033043,4580312,3531,420.6,10.25,51.2,91.97936,6.06,12.27,21.56,24.31
"2017-09-05 16:40:00",109,-0.01017638,4492025,7062,420.3,10.27,51.2,91.97745,6.089,12.27,21.55,24.3
"2017-09-05 16:41:00",110,-0.01017414,4470837,0,420.2,10.28,51.2,91.97723,6.105,12.27,21.57,24.3
"2017-09-05 16:42:00",111,-0.01038625,4569718,3531,420.1,10.29,51.2,91.97675,6.113,12.27,21.56,24.3
"2017-09-05 16:43:00",112,-0.0101161,4407270,0,419.7,10.29,51.2,91.97276,6.119,12.27,21.57,24.3
"2017-09-05 16:44:00",113,-0.01031927,4502620,3531,419.7,10.29,51.2,91.97376,6.123,12.27,21.57,24.3
"2017-09-05 16:45:00",114,-0.01025675,4379018,3531,419.6,10.3,51.2,91.97297,6.129,12.27,21.56,24.3
"2017-09-05 16:46:00",115,-0.01025005,4781606,3531,419.8,10.3,51.2,91.97212,6.128,12.27,21.56,24.3
"2017-09-05 16:47:00",116,-0.01029024,4601501,3531,419.5,10.3,51.2,91.97102,6.13,12.27,21.55,24.29
"2017-09-05 16:48:00",117,-0.01025452,4566186,3531,419.6,10.3,51.2,91.97086,6.134,12.27,21.53,24.28
"2017-09-05 16:49:00",118,-0.01024112,4562655,3531,419.3,10.3,51.2,91.96976,6.132,12.27,21.52,24.28
"2017-09-05 16:50:00",119,-0.01031927,4569718,3531,419.4,10.32,51.2,91.96927,6.16,12.27,21.54,24.28
"2017-09-05 16:51:00",120,-0.01026345,4686256,0,419,10.31,51.2,91.96901,6.137,12.27,21.52,24.28
"2017-09-05 16:52:00",121,-0.01028354,4615627,0,419,10.32,51.2,91.96938,6.161,12.27,21.54,24.28
"2017-09-05 16:53:00",122,-0.01029247,4718039,0,419.2,10.33,51.2,91.96717,6.168,12.27,21.54,24.28
"2017-09-05 16:54:00",123,-0.0103215,4601501,0,418.9,10.31,51.2,91.96492,6.149,12.27,21.52,24.28
"2017-09-05 16:55:00",124,-0.01024782,4484962,3531,418.8,10.32,51.2,91.96541,6.154,12.27,21.5,24.28
"2017-09-05 16:56:00",125,-0.01031703,4499088,0,418.5,10.31,51.2,91.96475,6.145,12.27,21.51,24.28
"2017-09-05 16:57:00",126,-0.01029247,4559123,3531,418.8,10.33,51.2,91.96314,6.167,12.27,21.53,24.27
"2017-09-05 16:58:00",127,-0.01027908,4608564,7062,418.7,10.33,51.2,91.96291,6.178,12.27,21.52,24.27
"2017-09-05 16:59:00",128,-0.01037062,4675662,3531,418.8,10.33,51.2,91.96322,6.17,12.27,21.51,24.26
"2017-09-05 17:00:00",129,-0.01058048,4580312,3531,418.5,10.33,51.2,91.95853,6.168,12.27,21.5,24.25
"2017-09-05 17:01:00",130,-0.01031257,4594438,3531,418.5,10.34,51.2,91.9573,6.181,12.27,21.51,24.25
"2017-09-05 17:02:00",131,-0.01030141,4407270,3531,418.4,10.33,51.2,91.95596,6.174,12.27,21.51,24.25
"2017-09-05 17:03:00",132,-0.01031257,4368424,0,418.1,10.34,51.2,91.95629,6.186,12.27,21.51,24.25
"2017-09-05 17:04:00",133,-0.01030364,4435522,3531,418.1,10.35,51.2,91.95509,6.192,12.27,21.52,24.25
"2017-09-05 17:05:00",134,-0.01027685,4329578,3531,418.1,10.34,51.2,91.95383,6.178,12.27,21.51,24.25
"2017-09-05 17:06:00",135,-0.01026345,4326046,3531,418,10.33,51.2,91.95282,6.172,12.27,21.51,24.25
"2017-09-05 17:07:00",136,-0.01033489,4283669,3531,417.8,10.32,51.2,91.95387,6.161,12.27,21.51,24.25
"2017-09-05 17:08:00",137,-0.01029917,4167130,0,417.8,10.33,51.2,91.9528,6.173,12.27,21.5,24.23
"2017-09-05 17:09:00",138,-0.01029917,4248354,3531,417.8,10.33,51.2,91.95296,6.164,12.27,21.48,24.22
"2017-09-05 17:10:00",139,-0.01030587,4237760,3531,417.8,10.32,51.2,91.95426,6.162,12.27,21.49,24.22
"2017-09-05 17:11:00",140,-0.01031927,4227165,3531,417.7,10.34,51.2,91.95219,6.179,12.27,21.48,24.22
"2017-09-05 17:12:00",141,-0.01027238,4230697,3531,417.6,10.35,51.2,91.95257,6.201,12.27,21.48,24.22
"2017-09-05 17:13:00",142,-0.01031703,4244823,3531,417.7,10.35,51.2,91.95341,6.191,12.27,21.48,24.22
"2017-09-05 17:14:00",143,-0.01025229,4227165,0,417.6,10.35,51.2,91.95061,6.202,12.27,21.48,24.22
"2017-09-05 17:15:00",144,-0.01028354,4177725,3531,417.7,10.37,51.2,91.95123,6.22,12.27,21.48,24.22
"2017-09-05 17:16:00",145,-0.01032596,4071781,0,417.7,10.38,51.2,91.95094,6.234,12.27,21.49,24.22
"2017-09-05 17:17:00",146,-0.01033489,4223634,3531,418,10.38,51.2,91.95087,6.244,12.27,21.48,24.22
"2017-09-05 17:18:00",147,-0.01024559,4078844,3531,418,10.39,51.2,91.94852,6.252,12.27,21.47,24.21
"2017-09-05 17:19:00",148,-0.01029247,4170662,7062,417.9,10.41,51.2,91.94968,6.277,12.27,21.46,24.2
"2017-09-05 17:20:00",149,-0.01018977,4241291,3531,417.8,10.42,51.2,91.9481,6.291,12.27,21.46,24.19
"2017-09-05 17:21:00",150,-0.01025229,4100032,3531,417.7,10.42,51.2,91.94798,6.293,12.27,21.45,24.19
"2017-09-05 17:22:00",151,-0.0103282,4142410,0,418,10.43,51.2,91.94436,6.302,12.27,21.45,24.19
"2017-09-05 17:23:00",152,-0.0103282,"NAN","NAN",418,10.43,51.2,91.94655,6.311,12.27,21.48,24.19
"2017-09-05 17:24:00",153,-0.01030587,4163599,3531,418,10.44,51.2,91.94688,6.316,12.27,21.46,24.19
"2017-09-05 17:25:00",154,-0.01031703,4237760,7062,418.2,10.43,51.2,91.94724,6.315,12.27,21.45,24.19
"2017-09-05 17:26:00",155,-0.01028354,4025872,3531,418.4,10.44,51.2,91.94817,6.319,12.27,21.45,24.19
"2017-09-05 17:27:00",156,-0.01037062,4191851,7062,418.9,10.44,51.2,91.94679,6.322,12.27,21.45,24.19
"2017-09-05 17:28:00",157,-0.01025005,3962305,7062,419.2,10.46,51.2,91.94928,6.349,12.27,21.45,24.19
"2017-09-05 17:29:00",158,-0.01035499,3962305,7062,419.4,10.48,51.2,91.95121,6.377,12.27,21.45,24.19
"2017-09-05 17:30:00",159,-0.01029024,4287200,7062,419.8,10.5,51.2,91.94968,6.411,12.27,21.45,24.19
"2017-09-05 17:31:00",160,-0.01027685,4004683,7062,420,10.51,51.2,91.94827,6.419,12.27,21.45,24.19
"2017-09-05 17:32:00",161,-0.01033266,4149473,7062,420.3,10.53,51.2,91.94662,6.441,12.27,21.45,24.19
"2017-09-05 17:33:00",162,-0.01029917,4121221,3531,420.4,10.53,51.2,91.94475,6.449,12.27,21.45,24.19
"2017-09-05 17:34:00",163,-0.01029471,3912865,7062,420.6,10.56,51.2,91.94193,6.48,12.27,21.43,24.17
"2017-09-05 17:35:00",164,-0.01025898,3976431,3531,420.5,10.56,51.2,91.9428,6.483,12.27,21.42,24.16
"2017-09-05 17:36:00",165,-0.01034606,3972900,3531,420.3,10.57,51.2,91.9394,6.498,12.27,21.41,24.16
"2017-09-05 17:37:00",166,-0.01027238,4188319,3531,420.4,10.58,51.2,91.93935,6.52,12.27,21.42,24.16
"2017-09-05 17:38:00",167,-0.01027015,3994088,3531,420.1,10.57,51.2,91.93938,6.501,12.27,21.43,24.16
"2017-09-05 17:39:00",168,-0.01030364,4160067,7062,419.7,10.55,51.2,91.93908,6.472,12.27,21.42,24.16
"2017-09-05 17:40:00",169,-0.01028578,4174193,10594,419.4,10.53,51.2,91.93918,6.444,12.27,21.42,24.16
"2017-09-05 17:41:00",170,-0.01033489,4068249,3531,419.2,10.51,51.2,91.93984,6.42,12.27,21.4,24.16
"2017-09-05 17:42:00",171,-0.01033489,4117690,7062,419,10.49,51.2,91.94013,6.391,12.27,21.4,24.16
"2017-09-05 17:43:00",172,-0.01022103,4075312,7062,418.8,10.48,51.2,91.93938,6.381,12.27,21.42,24.16
"2017-09-05 17:44:00",173,-0.01025452,4103564,3531,418.5,10.46,51.2,91.93917,6.346,12.27,21.42,24.16
"2017-09-05 17:45:00",174,-0.01044876,4071781,3531,418.4,10.45,51.2,91.93963,6.331,12.27,21.42,24.16
"2017-09-05 17:46:00",175,-0.01026345,4085907,10594,418.3,10.45,51.2,91.93915,6.339,12.27,21.42,24.16
"2017-09-05 17:47:00",176,-0.01024112,4054123,3531,418.9,10.46,51.2,91.938,6.348,12.27,21.41,24.15
"2017-09-05 17:48:00",177,-0.01034829,3997620,3531,419.1,10.47,51.2,91.93762,6.367,12.27,21.4,24.14
"2017-09-05 17:49:00",178,-0.01026792,4008214,7062,419.5,10.49,51.2,91.9373,6.388,12.27,21.39,24.13
"2017-09-05 17:50:00",179,-0.01020987,4057655,3531,419.7,10.49,51.2,91.9384,6.389,12.27,21.4,24.13
"2017-09-05 17:51:00",180,-0.01039964,3916396,7062,419.9,10.5,51.2,91.93726,6.4,12.27,21.41,24.13
"2017-09-05 17:52:00",181,-0.01047555,4050592,7062,420.1,10.5,51.2,91.93595,6.41,12.27,21.39,24.13
"2017-09-05 17:53:00",182,-0.01034382,4032935,3531,420.3,10.5,51.2,91.93651,6.406,12.27,21.41,24.13
"2017-09-05 17:54:00",183,-0.01027685,3941116,7062,420,10.47,51.2,91.93776,6.365,12.27,21.39,24.13
"2017-09-05 17:55:00",184,-0.01033043,3962305,10594,419.9,10.46,51.2,91.93748,6.347,12.27,21.39,24.13
"2017-09-05 17:56:00",185,-0.01025005,3958774,10594,419.6,10.45,51.2,91.93686,6.329,12.27,21.4,24.13
"2017-09-05 17:57:00",186,-0.01025675,4054123,7062,419.1,10.42,51.2,91.93614,6.286,12.27,21.39,24.13
"2017-09-05 17:58:00",187,-0.01034606,4029403,3531,419.2,10.42,51.2,91.93541,6.297,12.27,21.39,24.13
"2017-09-05 17:59:00",188,-0.01023219,3891676,7062,419.4,10.44,51.2,91.93539,6.319,12.27,21.39,24.13
"2017-09-05 18:00:00",189,-0.01035945,4061186,3531,418.6,10.41,51.2,91.9328,6.282,12.27,21.39,24.13
"2017-09-05 18:01:00",190,-0.01029694,3972900,7062,418.2,10.4,51.2,91.93497,6.262,12.27,21.41,24.13
"2017-09-05 18:02:00",191,-0.0103081,3948179,7062,418.1,10.4,51.2,91.93526,6.263,12.27,21.41,24.12
"2017-09-05 18:03:00",192,-0.01033489,3941116,3531,418.2,10.41,51.2,91.93269,6.275,12.27,21.39,24.11
"2017-09-05 18:04:00",193,-0.01030141,3881082,3531,417.8,10.41,51.2,91.93133,6.28,12.27,21.43,24.1
"2017-09-05 18:05:00",194,-0.01029024,3951711,3531,417.8,10.41,51.2,91.93512,6.277,12.27,21.48,24.1
"2017-09-05 18:06:00",195,-0.01027461,3891676,3531,417.4,10.41,51.2,91.93435,6.276,12.27,21.48,24.1
"2017-09-05 18:07:00",196,-0.01017861,4039998,10594,417.3,10.41,51.2,91.93484,6.277,12.27,21.5,24.1
"2017-09-05 18:08:00",197,-0.01033489,4103564,3531,416.7,10.41,51.2,91.93477,6.275,12.27,21.5,24.1
"2017-09-05 18:09:00",198,-0.01030587,4064718,7062,416.6,10.41,51.2,91.93559,6.273,12.27,21.52,24.1
"2017-09-05 18:10:00",199,-0.01026568,3859893,7062,416.4,10.41,51.2,91.9357,6.276,12.27,21.52,24.1
"2017-09-05 18:11:00",200,-0.01025452,3934054,3531,416.1,10.4,51.2,91.93614,6.271,12.27,21.53,24.1
"2017-09-05 18:12:00",201,-0.01024336,3739823,7062,415.8,10.4,51.2,91.93636,6.264,12.27,21.53,24.1
"2017-09-05 18:13:00",202,-0.01030364,3919928,3531,415.6,10.4,51.2,91.93571,6.262,12.27,21.53,24.1
"2017-09-05 18:14:00",203,-0.01034829,3729228,3531,415.4,10.39,51.2,91.93497,6.254,12.27,21.53,24.1
"2017-09-05 18:15:00",204,-0.01035276,3824578,3531,415.2,10.39,51.2,91.93613,6.251,12.27,21.58,24.1
"2017-09-05 18:16:00",205,-0.01033713,3845767,3531,415,10.38,51.2,91.93525,6.242,12.27,21.65,24.1
"2017-09-05 18:17:00",206,-0.01031927,3757480,3531,414.7,10.38,51.2,91.93311,6.232,12.27,21.63,24.1
"2017-09-05 18:18:00",207,-0.01030364,3736291,3531,414.5,10.37,51.2,91.93382,6.228,12.27,21.65,24.1
"2017-09-05 18:19:00",208,-0.0103215,3838704,3531,414.4,10.37,51.2,91.93495,6.223,12.27,21.65,24.1
"2017-09-05 18:20:00",209,-0.01028131,3722166,7062,414.4,10.37,51.2,91.93456,6.22,12.27,21.69,24.1
"2017-09-05 18:21:00",210,-0.01024336,3799858,7062,414.4,10.37,51.2,91.93435,6.222,12.27,21.66,24.1
"2017-09-05 18:22:00",211,-0.01016521,3778669,3531,414.4,10.37,51.2,91.9344,6.219,12.27,21.68,24.11
"2017-09-05 18:23:00",212,-0.01029917,3870487,3531,414.5,10.37,51.2,91.93499,6.217,12.27,21.7,24.13
"2017-09-05 18:24:00",213,-0.01017861,3672725,7062,414.2,10.36,51.2,91.93552,6.206,12.27,21.69,24.13
"2017-09-05 18:25:00",214,-0.01024336,3817515,3531,414.3,10.35,51.2,91.9346,6.199,12.27,21.7,24.13
"2017-09-05 18:26:00",215,-0.0101987,"NAN","NAN",414.3,10.35,51.2,91.93525,6.193,12.27,21.71,24.13
