"TOA5","lab-cr3000","CR3000","9669","CR3000.Std.28.02","CPU:dust_sensor_eval.cr3","11175","dylos"
"TIMESTAMP","RECORD","dc1100_A_pm_small","dc1100_A_pm_large","dc1100_B_pm_small","dc1100_B_pm_large"
"2018-08-23 17:14:00",29,"NAN","NAN",819,35
"2018-08-23 17:15:00",30,"NAN","NAN",849,36
"2018-08-23 17:16:00",31,"NAN","NAN",805,35
"2018-08-23 17:17:00",32,"NAN","NAN",771,36
"2018-08-23 17:18:00",33,"NAN","NAN",768,32
"2018-08-23 17:19:00",34,"NAN","NAN",787,35
"2018-08-23 17:20:00",35,"NAN","NAN",770,33
"2018-08-23 17:21:00",36,"NAN","NAN",728,31
"2018-08-23 17:22:00",37,"NAN","NAN",703,31
"2018-08-23 17:23:00",38,"NAN","NAN",683,31
"2018-08-23 17:24:00",39,"NAN","NAN",684,29
"2018-08-23 17:25:00",40,"NAN","NAN",663,35
"2018-08-23 17:26:00",41,"NAN","NAN",629,27
"2018-08-23 17:27:00",42,"NAN","NAN",600,33
"2018-08-23 17:28:00",43,"NAN","NAN",624,32
"2018-08-23 17:29:00",44,"NAN","NAN",616,27
"2018-08-23 17:30:00",45,"NAN","NAN",598,27
"2018-08-23 17:31:00",46,"NAN","NAN",579,30
"2018-08-23 17:32:00",47,"NAN","NAN",572,27
"2018-08-23 17:33:00",48,"NAN","NAN",549,28
"2018-08-23 17:34:00",49,"NAN","NAN",537,22
"2018-08-23 17:35:00",50,"NAN","NAN",542,29
"2018-08-23 17:36:00",51,"NAN","NAN",507,27
"2018-08-23 17:37:00",52,"NAN","NAN",487,25
"2018-08-23 17:38:00",53,"NAN","NAN",492,26
"2018-08-23 17:39:00",54,"NAN","NAN",476,22
"2018-08-23 17:40:00",55,"NAN","NAN",497,27
"2018-08-23 17:41:00",56,"NAN","NAN",475,27
"2018-08-23 17:42:00",57,"NAN","NAN",481,30
"2018-08-23 17:43:00",58,"NAN","NAN",487,30
"2018-08-23 17:44:00",59,"NAN","NAN",467,28
"2018-08-23 17:45:00",60,"NAN","NAN",486,27
"2018-08-23 17:46:00",61,"NAN","NAN",480,27
"2018-08-23 17:47:00",62,"NAN","NAN",492,28
"2018-08-23 17:48:00",63,"NAN","NAN",496,30
"2018-08-23 17:49:00",64,"NAN","NAN",504,28
"2018-08-23 17:50:00",65,"NAN","NAN",504,31
"2018-08-23 17:51:00",66,"NAN","NAN",506,28
"2018-08-23 17:52:00",67,"NAN","NAN",516,32
"2018-08-23 17:53:00",68,"NAN","NAN",514,32
"2018-08-23 17:54:00",69,"NAN","NAN",526,29
"2018-08-23 17:55:00",70,"NAN","NAN",514,31
"2018-08-23 17:56:00",71,"NAN","NAN",531,36
"2018-08-23 17:57:00",72,"NAN","NAN",501,30
"2018-08-23 17:58:00",73,"NAN","NAN",513,31
"2018-08-23 17:59:00",74,"NAN","NAN",523,31
"2018-08-23 18:00:00",75,"NAN","NAN",523,33
"2018-08-23 18:01:00",76,"NAN","NAN",541,35
"2018-08-23 18:02:00",77,"NAN","NAN",530,32
"2018-08-23 18:03:00",78,"NAN","NAN",527,37
"2018-08-23 18:04:00",79,"NAN","NAN",553,37
"2018-08-23 18:05:00",80,"NAN","NAN",548,33
"2018-08-23 18:06:00",81,"NAN","NAN","NAN","NAN"
"2018-08-23 18:07:00",82,"NAN","NAN",580,36
"2018-08-23 18:08:00",83,"NAN","NAN",570,39
"2018-08-23 18:09:00",84,"NAN","NAN",547,37
"2018-08-23 18:10:00",85,"NAN","NAN",602,43
"2018-08-23 18:11:00",86,"NAN","NAN",576,36
"2018-08-23 18:12:00",87,"NAN","NAN",573,37
"2018-08-23 18:13:00",88,"NAN","NAN",588,38
"2018-08-23 18:14:00",89,"NAN","NAN",588,36
"2018-08-23 18:15:00",90,"NAN","NAN",604,39
"2018-08-23 18:16:00",91,"NAN","NAN",595,37
"2018-08-23 18:17:00",92,"NAN","NAN",618,40
"2018-08-23 18:18:00",93,"NAN","NAN",603,39
"2018-08-23 18:19:00",94,"NAN","NAN",611,40
"2018-08-23 18:20:00",95,"NAN","NAN",604,33
"2018-08-23 18:21:00",96,"NAN","NAN",601,30
"2018-08-23 18:22:00",97,"NAN","NAN",610,38
"2018-08-23 18:23:00",98,"NAN","NAN",616,38
"2018-08-23 18:24:00",99,"NAN","NAN",614,37
"2018-08-23 18:25:00",100,"NAN","NAN",625,36
"2018-08-23 18:26:00",101,"NAN","NAN",603,37
"2018-08-23 18:27:00",102,"NAN","NAN",606,33
"2018-08-23 18:28:00",103,"NAN","NAN",617,33
"2018-08-23 18:29:00",104,"NAN","NAN",625,36
"2018-08-23 18:30:00",105,"NAN","NAN",644,38
"2018-08-23 18:31:00",106,"NAN","NAN",644,39
"2018-08-23 18:32:00",107,"NAN","NAN",647,33
"2018-08-23 18:33:00",108,"NAN","NAN",631,38
"2018-08-23 18:34:00",109,"NAN","NAN",637,34
"2018-08-23 18:35:00",110,"NAN","NAN",642,40
"2018-08-23 18:36:00",111,"NAN","NAN",649,41
"2018-08-23 18:37:00",112,"NAN","NAN",646,37
"2018-08-23 18:38:00",113,"NAN","NAN",640,35
"2018-08-23 18:39:00",114,"NAN","NAN",637,39
"2018-08-23 18:40:00",115,"NAN","NAN",654,39
"2018-08-23 18:41:00",116,"NAN","NAN",635,34
"2018-08-23 18:42:00",117,"NAN","NAN",656,38
"2018-08-23 18:43:00",118,"NAN","NAN",643,32
"2018-08-23 18:44:00",119,"NAN","NAN",654,36
"2018-08-23 18:45:00",120,"NAN","NAN",648,37
"2018-08-23 18:46:00",121,"NAN","NAN",661,36
"2018-08-23 18:47:00",122,"NAN","NAN",676,39
"2018-08-23 18:48:00",123,"NAN","NAN",707,42
"2018-08-23 18:49:00",124,"NAN","NAN",652,41
"2018-08-23 18:50:00",125,"NAN","NAN",675,36
"2018-08-23 18:51:00",126,"NAN","NAN",681,41
"2018-08-23 18:52:00",127,"NAN","NAN",683,42
"2018-08-23 18:53:00",128,"NAN","NAN",696,38
"2018-08-23 18:54:00",129,"NAN","NAN",691,44
"2018-08-23 18:55:00",130,"NAN","NAN",699,41
"2018-08-23 18:56:00",131,"NAN","NAN",687,42
"2018-08-23 18:57:00",132,"NAN","NAN",699,40
"2018-08-23 18:58:00",133,"NAN","NAN",703,42
"2018-08-23 18:59:00",134,"NAN","NAN","NAN","NAN"
"2018-08-23 19:00:00",135,"NAN","NAN",700,43
"2018-08-23 19:01:00",136,"NAN","NAN",688,37
"2018-08-23 19:02:00",137,"NAN","NAN",691,42
"2018-08-23 19:03:00",138,"NAN","NAN",706,43
"2018-08-23 19:04:00",139,"NAN","NAN",723,47
"2018-08-23 19:05:00",140,"NAN","NAN",743,49
"2018-08-23 19:06:00",141,"NAN","NAN",727,41
"2018-08-23 19:07:00",142,"NAN","NAN",747,45
"2018-08-23 19:08:00",143,"NAN","NAN",713,40
"2018-08-23 19:09:00",144,"NAN","NAN",738,39
"2018-08-23 19:10:00",145,"NAN","NAN",745,46
"2018-08-23 19:11:00",146,"NAN","NAN",758,35
"2018-08-23 19:12:00",147,"NAN","NAN",743,43
"2018-08-23 19:13:00",148,"NAN","NAN",754,37
"2018-08-23 19:14:00",149,"NAN","NAN",763,40
"2018-08-23 19:15:00",150,"NAN","NAN",759,37
"2018-08-23 19:16:00",151,"NAN","NAN",760,41
"2018-08-23 19:17:00",152,"NAN","NAN",768,37
"2018-08-23 19:18:00",153,"NAN","NAN",759,34
"2018-08-23 19:19:00",154,"NAN","NAN",752,35
"2018-08-23 19:20:00",155,"NAN","NAN",815,38
"2018-08-23 19:21:00",156,"NAN","NAN",807,34
"2018-08-23 19:22:00",157,"NAN","NAN",813,41
"2018-08-23 19:23:00",158,"NAN","NAN",812,34
"2018-08-23 19:24:00",159,"NAN","NAN",833,37
"2018-08-23 19:25:00",160,"NAN","NAN",818,38
"2018-08-23 19:26:00",161,"NAN","NAN",834,38
"2018-08-23 19:27:00",162,"NAN","NAN",843,37
"2018-08-23 19:28:00",163,"NAN","NAN",862,36
"2018-08-23 19:29:00",164,"NAN","NAN",852,40
"2018-08-23 19:30:00",165,"NAN","NAN",856,35
"2018-08-23 19:31:00",166,"NAN","NAN",857,38
"2018-08-23 19:32:00",167,"NAN","NAN",900,40
"2018-08-23 19:33:00",168,"NAN","NAN",924,34
"2018-08-23 19:34:00",169,"NAN","NAN",899,35
"2018-08-23 19:35:00",170,"NAN","NAN",888,39
"2018-08-23 19:36:00",171,"NAN","NAN",903,34
"2018-08-23 19:37:00",172,"NAN","NAN",911,33
"2018-08-23 19:38:00",173,"NAN","NAN",903,38
"2018-08-23 19:39:00",174,"NAN","NAN",895,35
"2018-08-23 19:40:00",175,"NAN","NAN",896,39
"2018-08-23 19:41:00",176,"NAN","NAN",896,37
"2018-08-23 19:42:00",177,"NAN","NAN",907,38
"2018-08-23 19:43:00",178,"NAN","NAN",904,38
"2018-08-23 19:44:00",179,"NAN","NAN",923,36
"2018-08-23 19:45:00",180,"NAN","NAN",922,35
"2018-08-23 19:46:00",181,"NAN","NAN",941,41
"2018-08-23 19:47:00",182,"NAN","NAN",925,48
"2018-08-23 19:48:00",183,"NAN","NAN",956,37
"2018-08-23 19:49:00",184,"NAN","NAN",944,48
"2018-08-23 19:50:00",185,"NAN","NAN",941,46
"2018-08-23 19:51:00",186,"NAN","NAN",956,44
"2018-08-23 19:52:00",187,"NAN","NAN","NAN","NAN"
"2018-08-23 19:53:00",188,"NAN","NAN",1015,41
"2018-08-23 19:54:00",189,"NAN","NAN",998,39
"2018-08-23 19:55:00",190,"NAN","NAN",981,37
"2018-08-23 19:56:00",191,"NAN","NAN",1016,37
"2018-08-23 19:57:00",192,"NAN","NAN",1031,41
"2018-08-23 19:58:00",193,"NAN","NAN",1012,36
"2018-08-23 19:59:00",194,"NAN","NAN",1035,34
"2018-08-23 20:00:00",195,"NAN","NAN",1027,40
"2018-08-23 20:01:00",196,"NAN","NAN",1019,38
"2018-08-23 20:02:00",197,"NAN","NAN",1028,38
"2018-08-23 20:03:00",198,"NAN","NAN",1047,37
"2018-08-23 20:04:00",199,"NAN","NAN",1091,43
"2018-08-23 20:05:00",200,"NAN","NAN",1081,36
"2018-08-23 20:06:00",201,"NAN","NAN",1044,37
"2018-08-23 20:07:00",202,"NAN","NAN",1097,37
"2018-08-23 20:08:00",203,"NAN","NAN",1070,38
"2018-08-23 20:09:00",204,"NAN","NAN",1084,39
"2018-08-23 20:10:00",205,"NAN","NAN",1103,37
"2018-08-23 20:11:00",206,"NAN","NAN",1097,39
"2018-08-23 20:12:00",207,"NAN","NAN",1101,35
"2018-08-23 20:13:00",208,"NAN","NAN",1083,40
"2018-08-23 20:14:00",209,"NAN","NAN",1085,31
"2018-08-23 20:15:00",210,"NAN","NAN",1084,36
"2018-08-23 20:16:00",211,"NAN","NAN",1105,35
"2018-08-23 20:17:00",212,"NAN","NAN",1073,30
"2018-08-23 20:18:00",213,"NAN","NAN",1104,35
"2018-08-23 20:19:00",214,"NAN","NAN",1122,34
"2018-08-23 20:20:00",215,"NAN","NAN",1099,27
"2018-08-23 20:21:00",216,"NAN","NAN",1107,30
"2018-08-23 20:22:00",217,"NAN","NAN",1122,32
"2018-08-23 20:23:00",218,"NAN","NAN",1142,31
"2018-08-23 20:24:00",219,"NAN","NAN",1122,30
"2018-08-23 20:25:00",220,"NAN","NAN",1109,33
"2018-08-23 20:26:00",221,"NAN","NAN",1110,32
"2018-08-23 20:27:00",222,"NAN","NAN",1109,30
"2018-08-23 20:28:00",223,"NAN","NAN",1137,29
"2018-08-23 20:29:00",224,"NAN","NAN",1157,30
"2018-08-23 20:30:00",225,"NAN","NAN",1138,23
"2018-08-23 20:31:00",226,"NAN","NAN",1165,25
"2018-08-23 20:32:00",227,"NAN","NAN",1127,29
"2018-08-23 20:33:00",228,"NAN","NAN",1104,29
"2018-08-23 20:34:00",229,"NAN","NAN",1173,32
"2018-08-23 20:35:00",230,"NAN","NAN",1144,28
"2018-08-23 20:36:00",231,"NAN","NAN",1140,31
"2018-08-23 20:37:00",232,"NAN","NAN",1158,31
"2018-08-23 20:38:00",233,"NAN","NAN",1144,29
"2018-08-23 20:39:00",234,"NAN","NAN",1136,30
"2018-08-23 20:40:00",235,"NAN","NAN",1146,30
"2018-08-23 20:41:00",236,"NAN","NAN",1157,30
"2018-08-23 20:42:00",237,"NAN","NAN",1115,27
"2018-08-23 20:43:00",238,"NAN","NAN",1138,30
"2018-08-23 20:44:00",239,"NAN","NAN",1138,30
"2018-08-23 20:45:00",240,"NAN","NAN",1138,30
"2018-08-23 20:46:00",241,"NAN","NAN",1138,30
"2018-08-23 20:47:00",242,"NAN","NAN",1138,30
"2018-08-23 20:48:00",243,"NAN","NAN",1138,30
"2018-08-23 20:49:00",244,"NAN","NAN",1138,30
"2018-08-23 20:50:00",245,"NAN","NAN",1138,30
"2018-08-23 20:51:00",246,"NAN","NAN",1138,30
"2018-08-23 20:52:00",247,"NAN","NAN",1138,30
"2018-08-23 20:53:00",248,"NAN","NAN",1138,30
"2018-08-23 20:54:00",249,"NAN","NAN",1138,30
"2018-08-23 20:55:00",250,"NAN","NAN",1138,30
"2018-08-23 20:56:00",251,"NAN","NAN",1138,30
"2018-08-23 20:57:00",252,"NAN","NAN",1138,30
"2018-08-23 20:58:00",253,"NAN","NAN",1138,30
"2018-08-23 20:59:00",254,"NAN","NAN",1138,30
"2018-08-23 21:00:00",255,"NAN","NAN",1138,30
"2018-08-23 21:01:00",256,"NAN","NAN",1138,30
"2018-08-23 21:02:00",257,"NAN","NAN",1138,30
"2018-08-23 21:03:00",258,"NAN","NAN",1138,30
"2018-08-23 21:04:00",259,"NAN","NAN",1138,30
"2018-08-23 21:05:00",260,"NAN","NAN",1138,30
"2018-08-23 21:06:00",261,"NAN","NAN",1138,30
"2018-08-23 21:07:00",262,"NAN","NAN",1138,30
"2018-08-23 21:08:00",263,"NAN","NAN",1138,30
"2018-08-23 21:09:00",264,"NAN","NAN",1138,30
"2018-08-23 21:10:00",265,"NAN","NAN","NAN","NAN"
"2018-08-23 21:11:00",266,"NAN","NAN",976,26
"2018-08-23 21:12:00",267,"NAN","NAN",993,26
"2018-08-23 21:13:00",268,"NAN","NAN",965,29
"2018-08-23 21:14:00",269,"NAN","NAN",929,25
"2018-08-23 21:15:00",270,"NAN","NAN",910,30
"2018-08-23 21:16:00",271,"NAN","NAN",872,24
"2018-08-23 21:17:00",272,"NAN","NAN",859,26
"2018-08-23 21:18:00",273,"NAN","NAN",800,25
"2018-08-23 21:19:00",274,"NAN","NAN",776,24
"2018-08-23 21:20:00",275,"NAN","NAN",751,27
"2018-08-23 21:21:00",276,"NAN","NAN",723,26
"2018-08-23 21:22:00",277,"NAN","NAN",701,25
"2018-08-23 21:23:00",278,"NAN","NAN",670,26
"2018-08-23 21:24:00",279,"NAN","NAN",663,29
"2018-08-23 21:25:00",280,"NAN","NAN",633,26
"2018-08-23 21:26:00",281,"NAN","NAN",598,26
"2018-08-23 21:27:00",282,"NAN","NAN",601,28
"2018-08-23 21:28:00",283,"NAN","NAN",562,28
"2018-08-23 21:29:00",284,"NAN","NAN",521,24
"2018-08-23 21:30:00",285,"NAN","NAN",462,27
"2018-08-23 21:31:00",286,"NAN","NAN",430,28
"2018-08-23 21:32:00",287,"NAN","NAN",404,24
"2018-08-23 21:33:00",288,"NAN","NAN",394,26
"2018-08-23 21:34:00",289,"NAN","NAN",377,27
"2018-08-23 21:35:00",290,"NAN","NAN","NAN","NAN"
"2018-08-23 21:36:00",291,"NAN","NAN",313,21
"2018-08-23 21:37:00",292,"NAN","NAN",330,22
"2018-08-23 21:38:00",293,"NAN","NAN",301,25
"2018-08-23 21:39:00",294,"NAN","NAN",311,29
"2018-08-23 21:40:00",295,"NAN","NAN",297,24
"2018-08-23 21:41:00",296,"NAN","NAN",279,22
"2018-08-23 21:42:00",297,"NAN","NAN",293,24
"2018-08-23 21:43:00",298,"NAN","NAN",272,26
"2018-08-23 21:44:00",299,"NAN","NAN",294,37
"2018-08-23 21:45:00",300,"NAN","NAN",256,25
"2018-08-23 21:46:00",301,"NAN","NAN",233,20
"2018-08-23 21:47:00",302,"NAN","NAN",241,24
"2018-08-23 21:48:00",303,"NAN","NAN",258,22
"2018-08-23 21:49:00",304,"NAN","NAN",246,22
"2018-08-23 21:50:00",305,"NAN","NAN",252,27
"2018-08-23 21:51:00",306,"NAN","NAN",227,17
"2018-08-23 21:52:00",307,"NAN","NAN",239,22
"2018-08-23 21:53:00",308,"NAN","NAN",237,19
"2018-08-23 21:54:00",309,"NAN","NAN",222,24
"2018-08-23 21:55:00",310,"NAN","NAN",221,21
"2018-08-23 21:56:00",311,"NAN","NAN",220,19
"2018-08-23 21:57:00",312,"NAN","NAN",240,24
"2018-08-23 21:58:00",313,"NAN","NAN",232,17
"2018-08-23 21:59:00",314,"NAN","NAN",220,22
"2018-08-23 22:00:00",315,"NAN","NAN",214,20
"2018-08-23 22:01:00",316,"NAN","NAN",230,20
"2018-08-23 22:02:00",317,"NAN","NAN",210,20
"2018-08-23 22:03:00",318,"NAN","NAN",212,21
"2018-08-23 22:04:00",319,"NAN","NAN",223,21
"2018-08-23 22:05:00",320,"NAN","NAN",224,19
"2018-08-23 22:06:00",321,"NAN","NAN",218,22
"2018-08-23 22:07:00",322,"NAN","NAN",216,19
"2018-08-23 22:08:00",323,"NAN","NAN",206,20
"2018-08-23 22:09:00",324,"NAN","NAN",211,20
"2018-08-23 22:10:00",325,"NAN","NAN",206,21
"2018-08-23 22:11:00",326,"NAN","NAN",198,23
"2018-08-23 22:12:00",327,"NAN","NAN",208,25
"2018-08-23 22:13:00",328,"NAN","NAN",197,21
"2018-08-23 22:14:00",329,"NAN","NAN",199,20
"2018-08-23 22:15:00",330,"NAN","NAN",197,20
"2018-08-23 22:16:00",331,"NAN","NAN",201,16
"2018-08-23 22:17:00",332,"NAN","NAN",200,22
"2018-08-23 22:18:00",333,"NAN","NAN",193,18
"2018-08-23 22:19:00",334,"NAN","NAN",201,17
"2018-08-23 22:20:00",335,"NAN","NAN",202,23
"2018-08-23 22:21:00",336,"NAN","NAN",224,24
"2018-08-23 22:22:00",337,"NAN","NAN",202,20
"2018-08-23 22:23:00",338,"NAN","NAN",210,20
"2018-08-23 22:24:00",339,"NAN","NAN",216,23
"2018-08-23 22:25:00",340,"NAN","NAN",195,19
"2018-08-23 22:26:00",341,"NAN","NAN",196,20
"2018-08-23 22:27:00",342,"NAN","NAN","NAN","NAN"
"2018-08-23 22:28:00",343,"NAN","NAN",211,19
"2018-08-23 22:29:00",344,"NAN","NAN",196,19
"2018-08-23 22:30:00",345,"NAN","NAN",203,22
"2018-08-23 22:31:00",346,"NAN","NAN",198,17
"2018-08-23 22:32:00",347,"NAN","NAN",205,20
"2018-08-23 22:33:00",348,"NAN","NAN",189,18
"2018-08-23 22:34:00",349,"NAN","NAN",208,19
"2018-08-23 22:35:00",350,"NAN","NAN",197,19
"2018-08-23 22:36:00",351,"NAN","NAN",206,22
"2018-08-23 22:37:00",352,"NAN","NAN",207,20
"2018-08-23 22:38:00",353,"NAN","NAN",210,23
"2018-08-23 22:39:00",354,"NAN","NAN",196,20
"2018-08-23 22:40:00",355,"NAN","NAN",204,20
"2018-08-23 22:41:00",356,"NAN","NAN",200,24
"2018-08-23 22:42:00",357,"NAN","NAN",197,17
"2018-08-23 22:43:00",358,"NAN","NAN",194,22
"2018-08-23 22:44:00",359,"NAN","NAN",190,18
"2018-08-23 22:45:00",360,"NAN","NAN",202,22
"2018-08-23 22:46:00",361,"NAN","NAN",201,19
"2018-08-23 22:47:00",362,"NAN","NAN",197,25
"2018-08-23 22:48:00",363,"NAN","NAN",195,23
"2018-08-23 22:49:00",364,"NAN","NAN",176,16
"2018-08-23 22:50:00",365,"NAN","NAN",194,22
"2018-08-23 22:51:00",366,"NAN","NAN",191,23
"2018-08-23 22:52:00",367,"NAN","NAN",189,25
"2018-08-23 22:53:00",368,"NAN","NAN",193,21
"2018-08-23 22:54:00",369,"NAN","NAN",194,21
"2018-08-23 22:55:00",370,"NAN","NAN",214,22
"2018-08-23 22:56:00",371,"NAN","NAN",212,24
"2018-08-23 22:57:00",372,"NAN","NAN",210,24
"2018-08-23 22:58:00",373,"NAN","NAN",220,27
"2018-08-23 22:59:00",374,"NAN","NAN",211,22
"2018-08-23 23:00:00",375,"NAN","NAN",231,27
"2018-08-23 23:01:00",376,"NAN","NAN",240,30
"2018-08-23 23:02:00",377,"NAN","NAN",236,35
"2018-08-23 23:03:00",378,"NAN","NAN",236,27
"2018-08-23 23:04:00",379,"NAN","NAN",252,37
"2018-08-23 23:05:00",380,"NAN","NAN",244,32
"2018-08-23 23:06:00",381,"NAN","NAN",247,29
"2018-08-23 23:07:00",382,"NAN","NAN",254,34
"2018-08-23 23:08:00",383,"NAN","NAN",272,34
"2018-08-23 23:09:00",384,"NAN","NAN",256,35
"2018-08-23 23:10:00",385,"NAN","NAN",276,37
"2018-08-23 23:11:00",386,"NAN","NAN",281,37
"2018-08-23 23:12:00",387,"NAN","NAN",266,36
"2018-08-23 23:13:00",388,"NAN","NAN",285,38
"2018-08-23 23:14:00",389,"NAN","NAN",277,36
"2018-08-23 23:15:00",390,"NAN","NAN",287,36
"2018-08-23 23:16:00",391,"NAN","NAN",292,36
"2018-08-23 23:17:00",392,"NAN","NAN",289,34
"2018-08-23 23:18:00",393,"NAN","NAN",288,37
"2018-08-23 23:19:00",394,"NAN","NAN","NAN","NAN"
"2018-08-23 23:20:00",395,"NAN","NAN",290,34
"2018-08-23 23:21:00",396,"NAN","NAN",294,34
"2018-08-23 23:22:00",397,"NAN","NAN",294,31
"2018-08-23 23:23:00",398,"NAN","NAN",287,32
"2018-08-23 23:24:00",399,"NAN","NAN",298,32
"2018-08-23 23:25:00",400,"NAN","NAN",286,35
"2018-08-23 23:26:00",401,"NAN","NAN",286,37
"2018-08-23 23:27:00",402,"NAN","NAN",286,35
"2018-08-23 23:28:00",403,"NAN","NAN",283,35
"2018-08-23 23:29:00",404,"NAN","NAN",286,36
"2018-08-23 23:30:00",405,"NAN","NAN",278,30
"2018-08-23 23:31:00",406,"NAN","NAN",291,38
"2018-08-23 23:32:00",407,"NAN","NAN",280,33
"2018-08-23 23:33:00",408,"NAN","NAN",268,31
"2018-08-23 23:34:00",409,"NAN","NAN",275,33
"2018-08-23 23:35:00",410,"NAN","NAN",270,31
"2018-08-23 23:36:00",411,"NAN","NAN",283,32
"2018-08-23 23:37:00",412,"NAN","NAN",272,29
"2018-08-23 23:38:00",413,"NAN","NAN",282,31
"2018-08-23 23:39:00",414,"NAN","NAN",286,30
"2018-08-23 23:40:00",415,"NAN","NAN",281,27
"2018-08-23 23:41:00",416,"NAN","NAN",289,36
"2018-08-23 23:42:00",417,"NAN","NAN",271,27
"2018-08-23 23:43:00",418,"NAN","NAN",268,27
"2018-08-23 23:44:00",419,"NAN","NAN",271,31
"2018-08-23 23:45:00",420,"NAN","NAN",277,27
"2018-08-23 23:46:00",421,"NAN","NAN",283,30
"2018-08-23 23:47:00",422,"NAN","NAN",275,28
"2018-08-23 23:48:00",423,"NAN","NAN",280,34
"2018-08-23 23:49:00",424,"NAN","NAN",282,27
"2018-08-23 23:50:00",425,"NAN","NAN",269,28
"2018-08-23 23:51:00",426,"NAN","NAN",286,29
"2018-08-23 23:52:00",427,"NAN","NAN",258,28
"2018-08-23 23:53:00",428,"NAN","NAN",282,28
"2018-08-23 23:54:00",429,"NAN","NAN",287,32
"2018-08-23 23:55:00",430,"NAN","NAN",298,36
"2018-08-23 23:56:00",431,"NAN","NAN",282,32
"2018-08-23 23:57:00",432,"NAN","NAN",279,29
"2018-08-23 23:58:00",433,"NAN","NAN",272,26
"2018-08-23 23:59:00",434,"NAN","NAN",270,28
"2018-08-24 00:00:00",435,"NAN","NAN",276,31
"2018-08-24 00:01:00",436,"NAN","NAN",263,26
"2018-08-24 00:02:00",437,"NAN","NAN",269,23
"2018-08-24 00:03:00",438,"NAN","NAN",263,25
"2018-08-24 00:04:00",439,"NAN","NAN",264,25
"2018-08-24 00:05:00",440,"NAN","NAN",254,25
"2018-08-24 00:06:00",441,"NAN","NAN",263,24
"2018-08-24 00:07:00",442,"NAN","NAN",256,25
"2018-08-24 00:08:00",443,"NAN","NAN",255,23
"2018-08-24 00:09:00",444,"NAN","NAN","NAN","NAN"
"2018-08-24 00:10:00",445,"NAN","NAN",261,24
"2018-08-24 00:11:00",446,"NAN","NAN",250,24
"2018-08-24 00:12:00",447,"NAN","NAN",250,20
"2018-08-24 00:13:00",448,"NAN","NAN",253,21
"2018-08-24 00:14:00",449,"NAN","NAN",255,26
"2018-08-24 00:15:00",450,"NAN","NAN",242,19
"2018-08-24 00:16:00",451,"NAN","NAN",250,20
"2018-08-24 00:17:00",452,"NAN","NAN",257,24
"2018-08-24 00:18:00",453,"NAN","NAN",270,23
"2018-08-24 00:19:00",454,"NAN","NAN",275,21
"2018-08-24 00:20:00",455,"NAN","NAN",265,24
"2018-08-24 00:21:00",456,"NAN","NAN",261,22
"2018-08-24 00:22:00",457,"NAN","NAN",268,23
"2018-08-24 00:23:00",458,"NAN","NAN",281,21
"2018-08-24 00:24:00",459,"NAN","NAN",262,19
"2018-08-24 00:25:00",460,"NAN","NAN",268,21
"2018-08-24 00:26:00",461,"NAN","NAN",280,29
"2018-08-24 00:27:00",462,"NAN","NAN",255,20
"2018-08-24 00:28:00",463,"NAN","NAN",280,20
"2018-08-24 00:29:00",464,"NAN","NAN",275,22
"2018-08-24 00:30:00",465,"NAN","NAN",261,20
"2018-08-24 00:31:00",466,"NAN","NAN",265,22
